employee_id,wave,wave_date,response_flag,overall,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,state,hipo_flag,department,role_level,compa_ratio,tenure_months,exit_dt,exit_type,regrettable_flag,salary,silence_run,prev_state,prev_overall,newly_silent,days_to_exit,exit_180,regret_180,invol_180
E13514,5,2025-08-08,True,3.1875,3.99,3.3,4.55,2.99,3.14,2.89,2.54,2.1,responded,False,Retail Banking,1,1.04,8,,,,87000.0,0,,,0,,0,0,0
E13515,5,2025-08-08,True,2.85,3.51,3.38,2.65,2.62,2.26,2.33,3.38,2.67,responded,False,Risk & Compliance,1,0.89,8,,,,89800.0,0,,,0,,0,0,0
E13516,5,2025-08-08,False,,,,,,,,,,silent,True,Retail Banking,3,0.86,8,,,,235700.0,1,,,0,,0,0,0
E13517,5,2025-08-08,True,3.295,3.96,3.0,3.9,3.23,2.08,3.49,3.09,3.61,responded,False,Technology,3,0.99,8,,,,179400.0,0,,,0,,0,0,0
E13518,5,2025-08-08,True,3.3987499999999997,2.71,3.31,2.83,3.5,3.8,4.46,3.54,3.04,responded,False,Insurance,1,0.96,8,,,,134900.0,0,,,0,,0,0,0
E13519,5,2025-08-08,True,3.4425,3.96,2.32,4.35,3.56,4.55,1.9,3.2,3.7,responded,False,Retail Banking,2,0.93,8,,,,121400.0,0,,,0,,0,0,0
E13520,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.92,8,,,,58000.0,1,,,0,,0,0,0
E13521,5,2025-08-08,True,4.081250000000001,4.37,5.0,4.21,4.5,4.08,3.47,3.36,3.66,responded,False,Corporate Operations,1,0.92,8,,,,141100.0,0,,,0,,0,0,0
E13522,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,1,0.95,8,,,,133100.0,1,,,0,,0,0,0
E13524,5,2025-08-08,True,3.0225,1.62,2.84,3.11,3.86,2.21,3.33,4.07,3.14,responded,True,Risk & Compliance,1,0.87,8,,,,90800.0,0,,,0,,0,0,0
E13525,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.96,8,,,,106200.0,1,,,0,,0,0,0
E13526,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,2,0.96,8,,,,128300.0,1,,,0,,0,0,0
E13527,5,2025-08-08,True,3.7375000000000003,5.0,4.67,2.1,3.35,4.62,2.84,3.13,4.19,responded,False,Wealth Management,1,1.01,8,,,,69300.0,0,,,0,,0,0,0
E13529,5,2025-08-08,False,,,,,,,,,,silent,True,Executive Leadership,1,0.85,8,,,,101800.0,1,,,0,,0,0,0
E13530,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.93,8,,,,138400.0,1,,,0,,0,0,0
E13531,5,2025-08-08,True,2.8962499999999998,2.99,3.19,3.76,3.28,2.51,1.86,3.4,2.18,responded,False,Insurance,1,0.95,8,,,,114200.0,0,,,0,,0,0,0
E13532,5,2025-08-08,True,3.485,3.53,4.08,2.83,2.84,3.15,3.53,2.92,5.0,responded,False,Retail Banking,4,0.92,8,,,,338700.0,0,,,0,,0,0,0
E13533,5,2025-08-08,True,2.8362499999999997,3.46,3.82,2.08,3.86,1.0,1.92,3.44,3.11,responded,False,Risk & Compliance,1,0.95,8,,,,123200.0,0,,,0,,0,0,0
E13534,5,2025-08-08,False,,,,,,,,,,silent,True,Executive Leadership,1,0.93,8,,,,70200.0,1,,,0,,0,0,0
E13536,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.87,8,,,,83400.0,1,,,0,,0,0,0
E13537,5,2025-08-08,True,3.0700000000000003,3.66,3.15,3.45,2.86,2.44,2.88,3.3,2.82,responded,True,Retail Banking,1,0.74,8,,,,65400.0,0,,,0,,0,0,0
E13538,5,2025-08-08,True,4.18375,4.71,4.4,3.94,4.12,5.0,3.5,3.03,4.77,responded,True,Risk & Compliance,1,0.82,8,,,,92400.0,0,,,0,,0,0,0
E13539,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,1,1.03,8,,,,82100.0,1,,,0,,0,0,0
E13540,5,2025-08-08,True,3.65625,4.15,3.7,3.25,3.89,5.0,3.1,3.81,2.35,responded,False,Risk & Compliance,1,0.94,8,,,,93100.0,0,,,0,,0,0,0
E13541,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.97,8,,,,98200.0,1,,,0,,0,0,0
E13542,5,2025-08-08,True,3.28625,4.03,4.38,3.54,4.42,3.46,2.41,1.2,2.85,responded,False,Risk & Compliance,3,0.89,8,,,,182400.0,0,,,0,,0,0,0
E13544,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,3,1.11,8,,,,191100.0,1,,,0,,0,0,0
E13545,5,2025-08-08,True,2.4475,2.29,2.2,3.4,1.54,2.61,2.28,3.22,2.04,responded,False,Corporate Operations,1,0.95,8,,,,66500.0,0,,,0,,0,0,0
E13546,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,2,1.02,8,,,,120800.0,1,,,0,,0,0,0
E13547,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.96,8,,,,66000.0,1,,,0,,0,0,0
E13548,5,2025-08-08,True,2.665,3.61,2.58,3.15,1.95,1.84,2.31,3.39,2.49,responded,False,Corporate Operations,1,0.99,8,,,,101600.0,0,,,0,,0,0,0
E13549,5,2025-08-08,True,3.0225,1.36,4.29,3.8,2.92,2.17,2.08,4.18,3.38,responded,False,Corporate Operations,1,1.02,8,,,,92700.0,0,,,0,,0,0,0
E13550,5,2025-08-08,True,2.2350000000000003,2.5,2.02,2.56,2.36,2.16,1.8,3.48,1.0,responded,False,Insurance,1,0.94,8,,,,142900.0,0,,,0,,0,0,0
E13551,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.94,8,,,,91400.0,1,,,0,,0,0,0
E13552,5,2025-08-08,True,2.88375,2.97,3.1,2.14,3.18,2.33,2.36,3.49,3.5,responded,True,Corporate Operations,2,0.89,8,,,,124000.0,0,,,0,,0,0,0
E13553,5,2025-08-08,True,2.60625,2.53,2.56,1.33,2.73,1.0,3.56,3.57,3.57,responded,False,Insurance,1,0.95,8,,,,142800.0,0,,,0,,0,0,0
E13555,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.99,8,,,,113200.0,1,,,0,,0,0,0
E13556,5,2025-08-08,True,3.92125,4.24,4.05,3.37,2.25,4.23,4.23,4.33,4.67,responded,False,Executive Leadership,3,0.82,6,2025-11-11,voluntary,False,212000.0,0,,,0,95.0,1,0,0
E13558,5,2025-08-08,True,3.6925,4.07,4.15,2.58,3.29,4.18,4.07,3.05,4.15,responded,False,Technology,1,1.01,8,,,,74300.0,0,,,0,,0,0,0
E13559,5,2025-08-08,True,2.91625,3.61,1.84,4.1,2.78,3.68,2.57,1.76,2.99,responded,True,Corporate Operations,1,0.89,8,,,,74700.0,0,,,0,,0,0,0
E13560,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.93,8,,,,135100.0,1,,,0,,0,0,0
E13561,5,2025-08-08,True,3.66,5.0,4.65,3.31,3.07,4.61,2.9,3.57,2.17,responded,False,Technology,1,1.0,8,,,,137100.0,0,,,0,,0,0,0
E13562,5,2025-08-08,True,3.1174999999999997,4.54,2.48,3.36,3.11,2.79,2.71,3.92,2.03,responded,False,Technology,1,0.9,8,,,,81700.0,0,,,0,,0,0,0
E13563,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.02,8,,,,72300.0,1,,,0,,0,0,0
E13564,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.96,8,,,,98900.0,1,,,0,,0,0,0
E13565,5,2025-08-08,True,3.7625,5.0,3.76,4.45,3.88,3.64,3.02,2.5,3.85,responded,False,Risk & Compliance,1,0.98,8,,,,130200.0,0,,,0,,0,0,0
E13566,5,2025-08-08,True,3.565,3.75,2.36,4.95,3.33,4.0,1.87,3.39,4.87,responded,False,Technology,1,0.9,8,,,,81600.0,0,,,0,,0,0,0
E13567,5,2025-08-08,True,4.03125,4.25,3.01,3.26,3.42,5.0,4.55,4.85,3.91,responded,True,Wealth Management,1,0.87,8,,,,90800.0,0,,,0,,0,0,0
E13568,5,2025-08-08,True,3.17625,2.96,5.0,1.5,2.66,2.81,3.1,4.37,3.01,responded,False,Insurance,1,0.86,8,,,,77000.0,0,,,0,,0,0,0
E13569,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.01,8,,,,82400.0,1,,,0,,0,0,0
E13570,5,2025-08-08,False,,,,,,,,,,silent,False,Executive Leadership,2,1.0,8,,,,164100.0,1,,,0,,0,0,0
E13571,5,2025-08-08,True,3.66625,3.49,3.61,3.09,5.0,3.04,3.96,3.31,3.83,responded,False,Corporate Operations,3,0.9,8,,,,182200.0,0,,,0,,0,0,0
E13572,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,3,0.93,8,,,,224200.0,1,,,0,,0,0,0
E13574,5,2025-08-08,True,3.5875,3.0,4.67,2.87,4.14,3.95,2.59,4.69,2.79,responded,False,Risk & Compliance,1,0.94,8,,,,103700.0,0,,,0,,0,0,0
E13575,5,2025-08-08,True,3.8700000000000006,2.95,3.94,3.81,3.74,3.73,4.49,4.58,3.72,responded,False,Wealth Management,1,1.0,8,,,,98900.0,0,,,0,,0,0,0
E13577,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.78,8,,,,123300.0,1,,,0,,0,0,0
E13578,5,2025-08-08,True,2.92625,3.08,2.55,2.49,3.73,1.1,3.33,4.42,2.71,responded,False,Risk & Compliance,1,0.99,8,,,,87300.0,0,,,0,,0,0,0
E13579,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.94,8,,,,133600.0,1,,,0,,0,0,0
E13580,5,2025-08-08,True,3.1125,2.46,4.2,3.13,2.54,3.9,2.41,3.73,2.53,responded,False,Risk & Compliance,1,0.97,8,,,,72800.0,0,,,0,,0,0,0
E13581,5,2025-08-08,True,2.7475,3.64,2.16,2.57,3.59,3.38,1.43,2.24,2.97,responded,False,Risk & Compliance,2,0.87,8,,,,161000.0,0,,,0,,0,0,0
E13582,5,2025-08-08,True,2.7775,3.16,2.13,3.61,2.39,3.3,2.43,3.63,1.57,responded,True,Technology,1,1.0,8,,,,138700.0,0,,,0,,0,0,0
E13583,5,2025-08-08,True,2.6274999999999995,1.76,2.75,2.88,2.89,2.33,3.54,2.76,2.11,responded,False,Wealth Management,1,0.91,8,,,,64400.0,0,,,0,,0,0,0
E13584,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,2,0.97,8,,,,176000.0,1,,,0,,0,0,0
E13586,5,2025-08-08,True,3.475,2.48,3.77,3.9,2.81,4.16,2.61,3.8,4.27,responded,False,Retail Banking,2,0.93,8,,,,122200.0,0,,,0,,0,0,0
E13587,5,2025-08-08,True,4.0625,3.45,4.58,2.97,5.0,4.3,2.82,5.0,4.38,responded,False,Technology,1,0.96,8,,,,128700.0,0,,,0,,0,0,0
E13588,5,2025-08-08,True,2.53,4.05,1.98,2.76,2.93,2.08,1.34,3.02,2.08,responded,False,Retail Banking,1,0.85,8,,,,64600.0,0,,,0,,0,0,0
E13589,5,2025-08-08,True,3.92375,4.14,4.98,3.91,3.54,4.33,2.99,4.62,2.88,responded,False,Risk & Compliance,1,0.93,8,,,,62500.0,0,,,0,,0,0,0
E13590,5,2025-08-08,True,3.84625,4.33,4.62,4.4,2.72,4.1,3.49,3.56,3.55,responded,False,Technology,1,1.04,8,,,,91600.0,0,,,0,,0,0,0
E13591,5,2025-08-08,False,,,,,,,,,,silent,True,Retail Banking,1,0.96,8,,,,120300.0,1,,,0,,0,0,0
E13592,5,2025-08-08,True,3.1237500000000002,2.48,5.0,3.05,2.95,3.89,3.96,1.73,1.93,responded,False,Insurance,1,0.86,8,,,,122900.0,0,,,0,,0,0,0
E13593,5,2025-08-08,True,3.0875000000000004,1.91,4.07,3.12,3.7,3.32,3.77,2.04,2.77,responded,False,Technology,4,0.93,8,,,,310400.0,0,,,0,,0,0,0
E13594,5,2025-08-08,True,2.9437499999999996,3.53,1.41,3.78,3.36,4.09,2.09,3.57,1.72,responded,False,Retail Banking,1,0.97,8,,,,102800.0,0,,,0,,0,0,0
E13595,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.89,8,,,,63600.0,1,,,0,,0,0,0
E13596,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,1.0,8,,,,129800.0,1,,,0,,0,0,0
E13597,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.95,8,,,,139500.0,1,,,0,,0,0,0
E13598,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,3,1.0,8,,,,202600.0,1,,,0,,0,0,0
E13599,5,2025-08-08,True,3.85125,4.81,3.2,3.52,2.78,4.74,3.52,3.7,4.54,responded,True,Executive Leadership,1,0.85,8,,,,110700.0,0,,,0,,0,0,0
E13600,5,2025-08-08,True,3.3800000000000003,2.5,4.31,3.22,4.0,3.33,2.97,3.78,2.93,responded,True,Retail Banking,1,1.02,8,,,,90300.0,0,,,0,,0,0,0
E13601,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,2,1.01,8,,,,129100.0,1,,,0,,0,0,0
E13602,5,2025-08-08,False,,,,,,,,,,silent,True,Wealth Management,1,0.94,8,,,,114800.0,1,,,0,,0,0,0
E13603,5,2025-08-08,True,4.25,5.0,3.78,3.06,4.46,4.17,4.66,5.0,3.87,responded,False,Insurance,1,1.03,8,,,,134900.0,0,,,0,,0,0,0
E13604,5,2025-08-08,False,,,,,,,,,,silent,False,Executive Leadership,1,1.03,8,,,,57300.0,1,,,0,,0,0,0
E13605,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.93,8,,,,76100.0,1,,,0,,0,0,0
E13606,5,2025-08-08,True,3.22375,2.98,3.5,3.57,3.09,3.56,2.87,3.68,2.54,responded,False,Retail Banking,1,0.96,8,,,,85900.0,0,,,0,,0,0,0
E13608,5,2025-08-08,True,3.7337499999999997,3.2,4.75,3.08,3.65,3.13,5.0,4.34,2.72,responded,False,Retail Banking,1,1.0,8,,,,142200.0,0,,,0,,0,0,0
E13609,5,2025-08-08,False,,,,,,,,,,silent,True,Technology,1,0.82,8,,,,98500.0,1,,,0,,0,0,0
E13610,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,1,1.01,8,,,,64300.0,1,,,0,,0,0,0
E13611,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,1.04,8,,,,93200.0,1,,,0,,0,0,0
E13612,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,1,0.98,8,,,,93000.0,1,,,0,,0,0,0
E13613,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,2,1.0,8,,,,171700.0,1,,,0,,0,0,0
E13614,5,2025-08-08,True,3.21375,1.02,3.88,3.74,2.99,3.22,3.6,3.6,3.66,responded,False,Corporate Operations,1,0.87,8,,,,85500.0,0,,,0,,0,0,0
E13615,5,2025-08-08,True,3.8137499999999998,3.17,3.23,4.38,4.1,3.28,3.43,4.9,4.02,responded,False,Technology,3,1.1,8,,,,231800.0,0,,,0,,0,0,0
E13616,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.96,8,,,,86500.0,1,,,0,,0,0,0
E13617,5,2025-08-08,True,3.43625,3.52,3.56,4.08,2.61,3.61,4.48,2.57,3.06,responded,False,Technology,1,1.02,8,,,,80600.0,0,,,0,,0,0,0
E13618,5,2025-08-08,True,3.5175,3.3,3.11,3.96,3.95,3.47,4.09,2.91,3.35,responded,False,Retail Banking,1,0.89,8,,,,108700.0,0,,,0,,0,0,0
E13619,5,2025-08-08,True,3.79,4.57,4.93,3.9,4.02,3.53,3.83,3.13,2.41,responded,False,Corporate Operations,2,0.96,8,,,,182900.0,0,,,0,,0,0,0
E13620,5,2025-08-08,True,3.85875,4.04,5.0,4.1,2.95,3.46,3.58,4.14,3.6,responded,False,Wealth Management,3,1.08,8,,,,215400.0,0,,,0,,0,0,0
E13621,5,2025-08-08,True,3.5575,4.24,3.8,3.73,2.41,2.58,3.22,4.55,3.93,responded,False,Wealth Management,1,0.95,8,,,,140400.0,0,,,0,,0,0,0
E13622,5,2025-08-08,True,3.0337500000000004,3.15,2.67,2.62,2.64,4.39,2.18,3.68,2.94,responded,False,Technology,2,1.03,8,,,,174200.0,0,,,0,,0,0,0
E13623,5,2025-08-08,True,4.1475,4.68,3.69,3.9,5.0,4.74,3.76,3.6,3.81,responded,True,Technology,1,1.0,8,,,,74000.0,0,,,0,,0,0,0
E13624,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,1.02,8,,,,123600.0,1,,,0,,0,0,0
E13626,5,2025-08-08,True,2.6799999999999997,3.26,2.5,3.05,2.57,3.67,2.38,1.56,2.45,responded,False,Corporate Operations,1,0.98,8,,,,93700.0,0,,,0,,0,0,0
E13627,5,2025-08-08,True,4.115,5.0,4.34,3.14,3.84,4.27,3.34,3.99,5.0,responded,True,Wealth Management,1,0.92,8,,,,71700.0,0,,,0,,0,0,0
E13628,5,2025-08-08,True,3.02625,2.79,2.2,3.97,3.26,1.86,3.92,2.26,3.95,responded,False,Retail Banking,2,1.05,8,,,,168800.0,0,,,0,,0,0,0
E13629,5,2025-08-08,True,3.4775,3.8,3.56,3.67,4.05,3.77,3.29,2.25,3.43,responded,False,Technology,3,0.94,8,,,,190200.0,0,,,0,,0,0,0
E13630,5,2025-08-08,True,3.8125,4.37,2.55,3.26,4.8,3.1,4.26,3.87,4.29,responded,False,Executive Leadership,7,0.91,8,,,,699300.0,0,,,0,,0,0,0
E13631,5,2025-08-08,True,2.25125,1.95,2.47,2.98,2.58,3.08,1.0,1.18,2.77,responded,False,Risk & Compliance,1,0.85,8,,,,63200.0,0,,,0,,0,0,0
E13632,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.97,8,,,,100300.0,1,,,0,,0,0,0
E13633,5,2025-08-08,True,3.11625,4.13,3.75,3.27,2.69,3.21,2.8,2.37,2.71,responded,False,Retail Banking,2,1.05,8,,,,174900.0,0,,,0,,0,0,0
E13634,5,2025-08-08,True,3.3075,4.14,2.86,3.03,2.85,3.56,2.77,3.69,3.56,responded,False,Corporate Operations,1,0.97,8,,,,115100.0,0,,,0,,0,0,0
E13635,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.07,8,,,,94200.0,1,,,0,,0,0,0
E13637,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.04,8,,,,89400.0,1,,,0,,0,0,0
E13638,5,2025-08-08,True,3.9899999999999998,4.87,4.6,3.71,4.37,3.34,3.04,4.2,3.79,responded,True,Wealth Management,4,0.83,8,,,,255200.0,0,,,0,,0,0,0
E13639,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.92,8,,,,65200.0,1,,,0,,0,0,0
E13640,5,2025-08-08,True,4.13375,4.65,4.16,4.49,4.1,3.88,3.42,4.4,3.97,responded,False,Technology,1,1.1,8,,,,110000.0,0,,,0,,0,0,0
E13642,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.96,8,,,,57200.0,1,,,0,,0,0,0
E13643,5,2025-08-08,True,2.6049999999999995,2.64,3.29,2.5,2.03,2.25,3.08,2.96,2.09,responded,False,Retail Banking,1,1.0,8,,,,128900.0,0,,,0,,0,0,0
E13644,5,2025-08-08,True,4.34375,4.46,5.0,3.82,4.37,3.78,4.92,4.14,4.26,responded,False,Technology,2,0.93,8,,,,161900.0,0,,,0,,0,0,0
E13645,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,2,1.0,8,,,,156100.0,1,,,0,,0,0,0
E13646,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,1,1.0,8,,,,59200.0,1,,,0,,0,0,0
E13647,5,2025-08-08,True,3.55375,3.38,3.96,4.76,4.08,3.32,2.14,3.74,3.05,responded,False,Retail Banking,2,1.05,8,,,,119100.0,0,,,0,,0,0,0
E13649,5,2025-08-08,True,4.19125,3.25,3.97,4.69,4.97,4.5,4.17,4.61,3.37,responded,False,Risk & Compliance,1,0.92,8,,,,126200.0,0,,,0,,0,0,0
E13650,5,2025-08-08,True,3.10375,3.21,3.23,3.09,3.86,3.07,2.62,3.37,2.38,responded,False,Risk & Compliance,1,0.95,8,,,,120000.0,0,,,0,,0,0,0
E13651,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.96,8,,,,102200.0,1,,,0,,0,0,0
E13652,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,1,0.87,8,,,,66300.0,1,,,0,,0,0,0
E13653,5,2025-08-08,True,4.4087499999999995,4.02,5.0,4.37,3.97,4.12,4.61,5.0,4.18,responded,False,Wealth Management,2,0.93,8,,,,171200.0,0,,,0,,0,0,0
E13654,5,2025-08-08,False,,,,,,,,,,silent,False,Executive Leadership,1,1.02,8,,,,97100.0,1,,,0,,0,0,0
E13656,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,1.03,8,,,,103200.0,1,,,0,,0,0,0
E13657,5,2025-08-08,True,2.9225,2.73,1.96,4.22,2.86,2.79,2.37,3.08,3.37,responded,False,Technology,2,0.92,8,,,,182700.0,0,,,0,,0,0,0
E13658,5,2025-08-08,False,,,,,,,,,,silent,True,Technology,1,0.91,8,,,,105500.0,1,,,0,,0,0,0
E13659,5,2025-08-08,True,3.3175000000000003,3.37,3.27,4.0,3.37,3.06,4.16,2.79,2.52,responded,False,Retail Banking,1,1.11,8,,,,133200.0,0,,,0,,0,0,0
E13660,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.92,8,,,,58600.0,1,,,0,,0,0,0
E13661,5,2025-08-08,True,4.445,4.52,4.37,5.0,3.86,4.62,5.0,4.28,3.91,responded,False,Technology,1,1.02,8,,,,89500.0,0,,,0,,0,0,0
E13662,5,2025-08-08,True,3.1550000000000002,4.43,2.22,3.36,2.8,4.34,1.74,4.55,1.8,responded,False,Retail Banking,1,1.03,8,,,,111600.0,0,,,0,,0,0,0
E13663,5,2025-08-08,True,2.8899999999999997,3.07,3.34,2.85,2.89,2.25,2.46,3.0,3.26,responded,False,Risk & Compliance,1,1.01,8,,,,89200.0,0,,,0,,0,0,0
E13664,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.98,8,,,,80600.0,1,,,0,,0,0,0
E13665,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.86,8,,,,89600.0,1,,,0,,0,0,0
E13666,5,2025-08-08,True,2.7199999999999998,3.17,2.78,3.03,2.7,2.26,2.38,3.09,2.35,responded,True,Retail Banking,1,0.94,8,,,,96100.0,0,,,0,,0,0,0
E13667,5,2025-08-08,True,2.74375,3.85,2.24,3.21,2.55,2.63,3.53,2.27,1.67,responded,False,Risk & Compliance,1,1.01,8,,,,67400.0,0,,,0,,0,0,0
E13668,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,3,0.98,8,,,,181400.0,1,,,0,,0,0,0
E13669,5,2025-08-08,True,2.41875,2.05,2.35,1.57,3.67,2.1,2.68,1.61,3.32,responded,True,Corporate Operations,2,0.83,8,,,,131900.0,0,,,0,,0,0,0
E13670,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,0.97,8,,,,81100.0,1,,,0,,0,0,0
E13671,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,2,0.93,8,,,,181100.0,1,,,0,,0,0,0
E13672,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.91,8,,,,99000.0,1,,,0,,0,0,0
E13673,5,2025-08-08,True,3.60625,3.99,3.97,3.85,3.7,3.23,3.13,3.37,3.61,responded,False,Insurance,1,0.89,8,,,,68500.0,0,,,0,,0,0,0
E13674,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.89,8,,,,104200.0,1,,,0,,0,0,0
E13675,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.0,8,,,,63900.0,1,,,0,,0,0,0
E13676,5,2025-08-08,False,,,,,,,,,,silent,False,Technology,1,1.06,8,,,,104700.0,1,,,0,,0,0,0
E13677,5,2025-08-08,False,,,,,,,,,,silent,False,Risk & Compliance,1,1.0,8,,,,117600.0,1,,,0,,0,0,0
E13678,5,2025-08-08,False,,,,,,,,,,silent,False,Retail Banking,1,0.91,8,,,,58200.0,1,,,0,,0,0,0
E13679,5,2025-08-08,False,,,,,,,,,,silent,False,Insurance,1,1.06,8,,,,72100.0,1,,,0,,0,0,0
E13680,5,2025-08-08,True,2.615,2.61,2.29,1.93,3.13,3.38,3.48,2.52,1.58,responded,False,Insurance,1,1.07,8,,,,142500.0,0,,,0,,0,0,0
E13681,5,2025-08-08,True,3.52375,4.25,3.1,4.3,3.69,3.99,2.39,3.99,2.48,responded,False,Retail Banking,1,0.88,8,,,,64400.0,0,,,0,,0,0,0
E13682,5,2025-08-08,True,2.8449999999999998,3.04,3.04,2.24,2.84,2.86,2.5,3.38,2.86,responded,False,Wealth Management,1,1.06,8,,,,89700.0,0,,,0,,0,0,0
E13683,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,0.91,8,,,,59600.0,1,,,0,,0,0,0
E13684,5,2025-08-08,True,3.27625,3.28,3.29,2.99,3.12,3.09,2.3,3.14,5.0,responded,False,Retail Banking,1,1.01,8,,,,67900.0,0,,,0,,0,0,0
E13685,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,1,0.95,8,,,,65300.0,1,,,0,,0,0,0
E13686,5,2025-08-08,True,3.0025,3.84,4.1,2.96,3.07,3.2,1.92,3.4,1.53,responded,False,Risk & Compliance,1,0.91,8,,,,64100.0,0,,,0,,0,0,0
E13687,5,2025-08-08,True,3.8500000000000005,3.12,4.77,4.11,4.65,4.83,3.02,2.89,3.41,responded,False,Technology,1,0.94,8,,,,109900.0,0,,,0,,0,0,0
E13688,5,2025-08-08,True,1.9324999999999999,2.03,2.13,1.0,2.27,1.7,2.06,1.9,2.37,responded,False,Insurance,1,1.02,8,,,,107400.0,0,,,0,,0,0,0
E13689,5,2025-08-08,True,3.34875,4.8,3.87,3.46,3.38,3.43,2.85,2.87,2.13,responded,False,Insurance,1,1.04,8,,,,139100.0,0,,,0,,0,0,0
E13690,5,2025-08-08,True,3.34625,3.98,3.44,2.98,4.78,3.03,3.7,2.32,2.54,responded,True,Technology,1,0.91,8,,,,140900.0,0,,,0,,0,0,0
E13691,5,2025-08-08,True,3.8125,2.09,3.03,4.25,4.19,3.57,5.0,3.95,4.42,responded,False,Wealth Management,1,1.0,8,,,,141300.0,0,,,0,,0,0,0
E13692,5,2025-08-08,True,2.75625,3.78,2.82,3.8,2.53,2.62,3.19,1.93,1.38,responded,False,Retail Banking,1,0.87,8,,,,91500.0,0,,,0,,0,0,0
E13693,5,2025-08-08,False,,,,,,,,,,silent,False,Corporate Operations,2,0.86,8,,,,142800.0,1,,,0,,0,0,0
E13694,5,2025-08-08,True,3.5675,5.0,5.0,2.49,3.05,3.06,2.97,4.16,2.81,responded,False,Risk & Compliance,2,0.91,8,,,,126400.0,0,,,0,,0,0,0
E13695,5,2025-08-08,True,3.27625,3.16,3.08,2.57,4.21,3.8,2.67,4.13,2.59,responded,False,Wealth Management,1,0.93,8,,,,67200.0,0,,,0,,0,0,0
E13696,5,2025-08-08,True,2.53,1.78,3.44,3.11,1.21,1.41,3.19,4.19,1.91,responded,True,Risk & Compliance,1,0.97,8,,,,63300.0,0,,,0,,0,0,0
E13697,5,2025-08-08,False,,,,,,,,,,silent,False,Wealth Management,1,1.0,8,,,,124200.0,1,,,0,,0,0,0
