employee_id,wave_number,survey_date,response_flag,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,exit_dt,voluntary,regrettable,hipo,compa_ratio,salary,department,boundary,silent,quit_next,reg_next,exit_type,invol_next
E11024,5,2025-07-26,True,2.07,3.01,2.75,3.42,2.76,1.28,3.27,2.26,,0,0,0,0.93,130800.0,Corporate Operations,2025-12-31,0,0,0,,0
E11025,1,2024-02-28,True,4.95,3.92,3.63,3.28,4.36,3.73,5.0,4.2,,0,0,0,0.82,116100.0,Technology,2024-07-01,0,0,0,,0
E11025,2,2024-07-02,True,4.5,3.96,2.92,3.31,4.07,3.38,4.49,4.28,,0,0,0,0.82,116100.0,Technology,2024-10-01,0,0,0,,0
E11025,3,2024-10-12,True,3.99,3.94,2.93,3.6,4.58,3.5,4.27,5.0,,0,0,0,0.82,116100.0,Technology,2025-02-01,0,0,0,,0
E11025,4,2025-02-01,False,,,,,,,,,,0,0,0,0.82,116100.0,Technology,2025-08-01,1,0,0,,0
E11025,5,2025-08-08,True,4.15,4.55,3.22,3.81,4.95,3.55,4.08,5.0,,0,0,0,0.82,116100.0,Technology,2025-12-31,0,0,0,,0
E11026,1,2024-02-27,True,3.55,2.81,4.3,3.37,3.97,3.44,2.78,5.0,,0,0,0,0.93,144400.0,Technology,2024-07-01,0,0,0,,0
E11026,2,2024-07-03,True,3.65,2.74,4.81,3.14,4.43,4.35,2.79,4.39,,0,0,0,0.93,144400.0,Technology,2024-10-01,0,0,0,,0
E11026,3,2024-09-04,True,3.95,2.61,5.0,3.58,4.41,4.11,2.01,4.11,,0,0,0,0.93,144400.0,Technology,2025-02-01,0,0,0,,0
E11026,4,2025-01-27,True,4.86,3.82,4.64,2.87,4.29,3.87,2.9,5.0,,0,0,0,0.93,144400.0,Technology,2025-08-01,0,0,0,,0
E11026,5,2025-07-25,True,5.0,3.41,4.34,3.37,3.69,3.25,3.37,5.0,,0,0,0,0.93,144400.0,Technology,2025-12-31,0,0,0,,0
E11028,1,2024-02-28,True,3.04,2.91,3.5,2.27,2.33,2.93,1.71,1.43,,0,0,0,0.97,131200.0,Retail Banking,2024-07-01,0,0,0,,0
E11028,2,2024-06-30,True,2.79,4.03,2.85,2.2,1.5,3.34,2.57,2.26,,0,0,0,0.97,131200.0,Retail Banking,2024-10-01,0,0,0,,0
E11028,3,2024-10-18,True,1.6,4.26,2.99,2.34,2.29,3.58,1.97,2.39,,0,0,0,0.97,131200.0,Retail Banking,2025-02-01,0,0,0,,0
E11028,4,2025-01-27,False,,,,,,,,,,0,0,0,0.97,131200.0,Retail Banking,2025-08-01,1,0,0,,0
E11028,5,2025-08-03,True,1.05,4.61,2.57,2.89,2.24,3.52,2.19,2.59,,0,0,0,0.97,131200.0,Retail Banking,2025-12-31,0,0,0,,0
E11029,1,2024-02-28,True,2.28,3.39,3.89,2.06,2.68,4.72,4.09,2.82,,0,0,0,0.97,121900.0,Retail Banking,2024-07-01,0,0,0,,0
E11029,2,2024-07-01,True,2.22,3.98,3.57,3.14,3.05,4.82,3.79,2.29,,0,0,0,0.97,121900.0,Retail Banking,2024-10-01,0,0,0,,0
E11029,3,2024-10-13,True,2.41,3.24,4.62,1.9,3.63,3.82,3.92,2.49,,0,0,0,0.97,121900.0,Retail Banking,2025-02-01,0,0,0,,0
E11029,4,2025-02-08,True,2.37,2.28,4.8,1.76,3.13,4.2,3.46,2.48,,0,0,0,0.97,121900.0,Retail Banking,2025-08-01,0,0,0,,0
E11029,5,2025-08-06,True,1.48,2.43,4.25,1.14,2.46,3.16,3.87,2.98,,0,0,0,0.97,121900.0,Retail Banking,2025-12-31,0,0,0,,0
E11030,1,2024-02-24,False,,,,,,,,,,0,0,0,1.12,116700.0,Insurance,2024-07-01,1,0,0,,0
E11030,2,2024-07-05,True,1.83,2.82,2.56,2.31,2.71,2.26,2.46,4.04,,0,0,0,1.12,116700.0,Insurance,2024-10-01,0,0,0,,0
E11030,3,2024-09-17,True,1.82,2.72,1.63,2.12,2.11,2.22,1.55,4.81,,0,0,0,1.12,116700.0,Insurance,2025-02-01,0,0,0,,0
E11030,4,2025-02-08,True,1.89,2.47,2.73,1.58,1.48,1.96,1.45,4.87,,0,0,0,1.12,116700.0,Insurance,2025-08-01,0,0,0,,0
E11030,5,2025-07-25,False,,,,,,,,,,0,0,0,1.12,116700.0,Insurance,2025-12-31,1,0,0,,0
E11031,1,2024-03-04,True,3.81,3.58,2.48,3.89,5.0,4.98,1.43,4.7,,0,0,0,0.94,55000.0,Technology,2024-07-01,0,0,0,,0
E11031,2,2024-07-02,True,4.25,4.62,2.68,2.7,4.02,4.59,1.93,4.4,,0,0,0,0.94,55000.0,Technology,2024-10-01,0,0,0,,0
E11031,3,2024-10-07,True,4.15,4.27,2.62,2.32,3.91,4.64,2.05,4.09,,0,0,0,0.94,55000.0,Technology,2025-02-01,0,0,0,,0
E11031,4,2025-02-02,True,3.59,3.28,2.69,2.8,2.99,3.97,1.73,3.77,,0,0,0,0.94,55000.0,Technology,2025-08-01,0,0,0,,0
E11031,5,2025-07-29,True,4.42,3.18,2.1,3.2,3.26,2.92,3.05,4.72,,0,0,0,0.94,55000.0,Technology,2025-12-31,0,0,0,,0
E11032,1,2024-02-24,True,3.92,3.5,3.59,3.14,2.65,3.17,4.48,2.51,,0,0,0,0.94,91700.0,Technology,2024-07-01,0,0,0,,0
E11032,2,2024-07-06,True,3.44,4.74,3.75,4.26,3.22,4.22,4.73,1.64,,0,0,0,0.94,91700.0,Technology,2024-10-01,0,0,0,,0
E11032,3,2024-10-29,True,3.14,4.82,3.86,5.0,2.9,2.99,4.88,1.4,,0,0,0,0.94,91700.0,Technology,2025-02-01,0,0,0,,0
E11032,4,2025-01-25,True,3.44,4.08,3.1,4.28,2.2,3.88,4.46,1.97,,0,0,0,0.94,91700.0,Technology,2025-08-01,0,0,0,,0
E11032,5,2025-08-06,True,3.01,2.13,2.8,3.48,2.05,2.79,4.52,2.28,,0,0,0,0.94,91700.0,Technology,2025-12-31,0,0,0,,0
E11033,1,2024-02-26,True,4.24,3.37,3.12,3.18,1.07,2.64,2.84,3.03,,0,0,0,0.95,93300.0,Risk & Compliance,2024-07-01,0,0,0,,0
E11033,2,2024-06-26,True,4.29,3.66,3.21,2.46,1.0,2.97,2.46,2.84,,0,0,0,0.95,93300.0,Risk & Compliance,2024-10-01,0,0,0,,0
E11033,3,2024-09-10,True,4.36,3.93,3.34,3.72,1.61,3.1,3.1,2.98,,0,0,0,0.95,93300.0,Risk & Compliance,2025-02-01,0,0,0,,0
E11033,4,2025-02-01,True,4.71,2.75,3.67,3.19,1.42,2.72,3.12,4.46,,0,0,0,0.95,93300.0,Risk & Compliance,2025-08-01,0,0,0,,0
E11033,5,2025-08-07,True,4.83,3.72,3.88,2.84,1.04,2.62,3.23,3.87,,0,0,0,0.95,93300.0,Risk & Compliance,2025-12-31,0,0,0,,0
E11034,1,2024-03-07,False,,,,,,,,,,0,0,0,1.02,85200.0,Wealth Management,2024-07-01,1,0,0,,0
E11034,2,2024-07-07,True,3.47,3.05,3.29,4.31,2.95,3.4,3.21,4.67,,0,0,0,1.02,85200.0,Wealth Management,2024-10-01,0,0,0,,0
E11034,3,2024-09-19,True,3.38,3.2,3.08,3.78,3.81,3.87,4.1,4.3,,0,0,0,1.02,85200.0,Wealth Management,2025-02-01,0,0,0,,0
E11034,4,2025-01-29,True,3.37,3.63,2.93,5.0,3.24,3.69,4.39,3.73,,0,0,0,1.02,85200.0,Wealth Management,2025-08-01,0,0,0,,0
E11034,5,2025-08-05,True,4.02,3.49,2.73,5.0,1.56,3.81,4.85,4.0,,0,0,0,1.02,85200.0,Wealth Management,2025-12-31,0,0,0,,0
E11036,1,2024-02-28,True,2.78,3.37,2.71,3.71,2.48,1.77,2.98,3.21,,0,0,0,0.97,135800.0,Wealth Management,2024-07-01,0,0,0,,0
E11036,2,2024-06-30,False,,,,,,,,,,0,0,0,0.97,135800.0,Wealth Management,2024-10-01,1,0,0,,0
E11036,3,2024-10-05,True,3.21,2.86,3.01,3.52,2.75,1.83,2.5,3.38,,0,0,0,0.97,135800.0,Wealth Management,2025-02-01,0,0,0,,0
E11036,4,2025-02-08,False,,,,,,,,,,0,0,0,0.97,135800.0,Wealth Management,2025-08-01,1,0,0,,0
E11036,5,2025-07-28,True,2.45,1.78,3.27,3.06,2.94,1.89,3.1,2.72,,0,0,0,0.97,135800.0,Wealth Management,2025-12-31,0,0,0,,0
E11037,1,2024-02-29,True,4.73,4.32,4.89,3.67,4.02,3.56,4.28,3.74,,0,0,0,0.92,101300.0,Wealth Management,2024-07-01,0,0,0,,0
E11037,2,2024-06-24,True,4.41,4.89,5.0,4.59,5.0,3.51,4.02,3.58,,0,0,0,0.92,101300.0,Wealth Management,2024-10-01,0,0,0,,0
E11037,3,2024-09-03,True,5.0,5.0,4.53,4.21,4.21,3.21,3.45,3.25,,0,0,0,0.92,101300.0,Wealth Management,2025-02-01,0,0,0,,0
E11037,4,2025-02-03,True,3.44,4.98,4.65,3.6,4.71,3.22,3.1,3.9,,0,0,0,0.92,101300.0,Wealth Management,2025-08-01,0,0,0,,0
E11037,5,2025-08-02,True,3.64,5.0,5.0,2.93,3.84,3.16,4.25,4.56,,0,0,0,0.92,101300.0,Wealth Management,2025-12-31,0,0,0,,0
E11038,1,2024-03-01,True,3.18,4.01,4.2,2.57,1.79,4.15,4.0,5.0,,0,0,0,0.99,222900.0,Wealth Management,2024-07-01,0,0,0,,0
E11038,2,2024-07-08,True,4.06,3.57,4.9,2.78,2.41,3.23,4.4,4.97,,0,0,0,0.99,222900.0,Wealth Management,2024-10-01,0,0,0,,0
E11038,3,2024-09-28,True,5.0,2.89,4.6,2.49,3.48,3.71,3.87,3.89,,0,0,0,0.99,222900.0,Wealth Management,2025-02-01,0,0,0,,0
E11038,4,2025-02-02,True,4.96,2.49,4.13,2.46,3.14,3.81,3.22,2.6,,0,0,0,0.99,222900.0,Wealth Management,2025-08-01,0,0,0,,0
E11038,5,2025-08-08,True,4.75,3.01,3.61,2.15,3.07,3.17,3.7,2.81,,0,0,0,0.99,222900.0,Wealth Management,2025-12-31,0,0,0,,0
E11039,1,2024-03-06,True,3.73,3.96,2.14,4.61,2.8,3.04,3.46,2.89,,0,0,0,1.1,112800.0,Corporate Operations,2024-07-01,0,0,0,,0
E11039,2,2024-07-07,True,4.02,3.02,2.43,4.79,1.62,3.04,2.9,3.11,,0,0,0,1.1,112800.0,Corporate Operations,2024-10-01,0,0,0,,0
E11039,3,2024-10-19,True,3.45,2.97,3.05,4.53,2.76,3.62,2.32,4.19,,0,0,0,1.1,112800.0,Corporate Operations,2025-02-01,0,0,0,,0
E11039,4,2025-02-03,True,2.74,3.73,3.25,4.16,2.74,4.21,2.4,4.29,,0,0,0,1.1,112800.0,Corporate Operations,2025-08-01,0,0,0,,0
E11039,5,2025-08-02,True,3.1,2.91,3.55,3.9,3.14,4.23,2.29,4.54,,0,0,0,1.1,112800.0,Corporate Operations,2025-12-31,0,0,0,,0
E11040,1,2024-02-27,True,2.74,3.17,3.29,1.57,3.05,3.3,3.6,3.06,,0,0,0,0.98,106700.0,Corporate Operations,2024-07-01,0,0,0,,0
E11040,2,2024-06-28,True,3.27,3.25,3.69,1.54,2.82,3.15,4.37,2.84,,0,0,0,0.98,106700.0,Corporate Operations,2024-10-01,0,0,0,,0
E11040,3,2024-09-15,True,3.08,2.82,4.51,2.88,3.04,2.51,5.0,1.72,,0,0,0,0.98,106700.0,Corporate Operations,2025-02-01,0,0,0,,0
E11040,4,2025-01-28,True,3.33,3.05,3.76,2.05,3.01,2.92,3.25,2.12,,0,0,0,0.98,106700.0,Corporate Operations,2025-08-01,0,0,0,,0
E11040,5,2025-08-04,True,2.98,2.52,3.67,2.16,2.58,3.0,2.88,1.88,,0,0,0,0.98,106700.0,Corporate Operations,2025-12-31,0,0,0,,0
E11041,1,2024-02-27,True,1.84,5.0,3.37,3.13,2.9,3.43,3.44,3.05,,0,0,0,0.97,112900.0,Insurance,2024-07-01,0,0,0,,0
E11041,2,2024-06-28,True,2.39,4.0,3.71,4.22,3.8,3.08,3.62,2.92,,0,0,0,0.97,112900.0,Insurance,2024-10-01,0,0,0,,0
E11041,3,2024-09-11,True,3.18,3.3,3.57,4.11,3.9,2.74,3.63,2.8,,0,0,0,0.97,112900.0,Insurance,2025-02-01,0,0,0,,0
E11041,4,2025-02-01,True,2.05,3.41,2.86,4.22,2.5,3.35,2.74,4.22,,0,0,0,0.97,112900.0,Insurance,2025-08-01,0,0,0,,0
E11041,5,2025-07-26,True,2.46,3.55,2.85,3.5,1.04,3.98,2.71,4.15,,0,0,0,0.97,112900.0,Insurance,2025-12-31,0,0,0,,0
E11042,1,2024-02-26,False,,,,,,,,,,0,0,1,0.9,211800.0,Executive Leadership,2024-07-01,1,0,0,,0
E11042,2,2024-06-29,True,2.9,3.01,3.8,1.87,2.12,1.78,2.68,1.0,,0,0,1,0.9,211800.0,Executive Leadership,2024-10-01,0,0,0,,0
E11042,3,2024-10-05,True,1.33,3.61,4.06,2.35,2.03,2.59,2.23,2.54,,0,0,1,0.9,211800.0,Executive Leadership,2025-02-01,0,0,0,,0
E11042,4,2025-02-02,True,1.5,3.61,3.56,2.17,2.56,2.03,1.43,1.72,,0,0,1,0.9,211800.0,Executive Leadership,2025-08-01,0,0,0,,0
E11042,5,2025-07-28,True,1.55,3.93,3.55,2.98,1.18,3.05,2.01,1.48,,0,0,1,0.9,211800.0,Executive Leadership,2025-12-31,0,0,0,,0
E11043,1,2024-03-07,False,,,,,,,,,,0,0,0,0.99,101900.0,Retail Banking,2024-07-01,1,0,0,,0
E11043,2,2024-06-26,True,2.2,1.91,3.11,3.68,2.62,1.62,2.33,2.59,,0,0,0,0.99,101900.0,Retail Banking,2024-10-01,0,0,0,,0
E11043,3,2024-09-14,True,2.49,1.46,3.4,3.66,3.29,1.0,3.25,2.67,,0,0,0,0.99,101900.0,Retail Banking,2025-02-01,0,0,0,,0
E11043,4,2025-01-28,True,3.21,1.62,2.85,3.28,2.59,1.0,3.15,2.24,,0,0,0,0.99,101900.0,Retail Banking,2025-08-01,0,0,0,,0
E11043,5,2025-08-01,False,,,,,,,,,,0,0,0,0.99,101900.0,Retail Banking,2025-12-31,1,0,0,,0
E11044,1,2024-02-28,True,3.21,3.01,4.08,3.85,4.14,3.77,3.79,4.47,,0,0,0,0.97,120500.0,Retail Banking,2024-07-01,0,0,0,,0
E11044,2,2024-06-24,True,3.68,2.74,2.74,3.85,4.46,4.16,3.92,3.64,,0,0,0,0.97,120500.0,Retail Banking,2024-10-01,0,0,0,,0
E11044,3,2024-10-29,True,3.0,3.92,3.33,4.04,3.43,4.82,3.44,4.23,,0,0,0,0.97,120500.0,Retail Banking,2025-02-01,0,0,0,,0
E11044,4,2025-01-25,True,3.47,3.97,4.19,3.79,3.99,5.0,3.53,4.64,,0,0,0,0.97,120500.0,Retail Banking,2025-08-01,0,0,0,,0
E11044,5,2025-07-28,True,3.48,3.71,3.78,3.96,4.19,3.62,4.14,2.7,,0,0,0,0.97,120500.0,Retail Banking,2025-12-31,0,0,0,,0
E11045,1,2024-03-03,False,,,,,,,,,,0,0,0,1.05,88200.0,Retail Banking,2024-07-01,1,0,0,,0
E11045,2,2024-07-08,True,3.2,1.36,4.01,3.22,3.01,2.51,2.8,2.2,,0,0,0,1.05,88200.0,Retail Banking,2024-10-01,0,0,0,,0
E11045,3,2024-10-25,True,3.28,1.13,3.59,3.63,3.08,2.3,4.07,2.41,,0,0,0,1.05,88200.0,Retail Banking,2025-02-01,0,0,0,,0
E11045,4,2025-02-04,False,,,,,,,,,,0,0,0,1.05,88200.0,Retail Banking,2025-08-01,1,0,0,,0
E11045,5,2025-08-06,True,2.71,2.0,3.14,3.54,3.34,2.9,3.82,3.61,,0,0,0,1.05,88200.0,Retail Banking,2025-12-31,0,0,0,,0
E11047,1,2024-03-06,True,5.0,4.04,2.84,4.07,3.2,2.67,3.88,3.46,,0,0,0,0.94,141600.0,Technology,2024-07-01,0,0,0,,0
E11047,2,2024-07-01,True,4.29,3.6,2.47,3.88,3.11,2.24,3.53,2.9,,0,0,0,0.94,141600.0,Technology,2024-10-01,0,0,0,,0
E11047,3,2024-10-22,True,4.58,4.09,2.43,3.5,3.04,3.05,2.66,1.4,,0,0,0,0.94,141600.0,Technology,2025-02-01,0,0,0,,0
E11047,4,2025-01-26,True,4.1,4.71,2.52,3.64,2.57,3.08,2.1,1.69,,0,0,0,0.94,141600.0,Technology,2025-08-01,0,0,0,,0
E11047,5,2025-08-01,True,3.8,4.11,3.17,3.5,3.84,2.92,2.39,2.16,,0,0,0,0.94,141600.0,Technology,2025-12-31,0,0,0,,0
E11048,1,2024-03-02,True,3.34,4.16,5.0,4.25,3.63,3.97,3.9,4.26,,0,0,0,0.86,87400.0,Technology,2024-07-01,0,0,0,,0
E11048,2,2024-06-25,True,4.94,4.25,4.3,4.06,3.54,4.61,2.58,4.19,,0,0,0,0.86,87400.0,Technology,2024-10-01,0,0,0,,0
E11048,3,2024-09-11,False,,,,,,,,,,0,0,0,0.86,87400.0,Technology,2025-02-01,1,0,0,,0
E11048,4,2025-02-02,True,5.0,4.57,4.31,4.62,3.88,4.7,3.0,4.28,,0,0,0,0.86,87400.0,Technology,2025-08-01,0,0,0,,0
E11048,5,2025-07-31,False,,,,,,,,,,0,0,0,0.86,87400.0,Technology,2025-12-31,1,0,0,,0
E11049,1,2024-02-25,False,,,,,,,,,,0,0,0,1.09,125400.0,Retail Banking,2024-07-01,1,0,0,,0
E11049,2,2024-06-24,True,3.98,3.78,1.53,2.17,3.17,3.14,2.97,4.17,,0,0,0,1.09,125400.0,Retail Banking,2024-10-01,0,0,0,,0
E11049,3,2024-10-16,True,2.65,3.51,2.0,2.51,3.81,2.94,4.05,3.03,,0,0,0,1.09,125400.0,Retail Banking,2025-02-01,0,0,0,,0
E11049,4,2025-01-26,True,2.91,2.87,2.23,3.01,4.63,2.23,4.21,3.14,,0,0,0,1.09,125400.0,Retail Banking,2025-08-01,0,0,0,,0
E11049,5,2025-07-31,True,2.73,3.68,2.34,3.53,3.09,2.88,4.46,2.49,,0,0,0,1.09,125400.0,Retail Banking,2025-12-31,0,0,0,,0
E11050,1,2024-03-07,True,4.38,5.0,4.66,4.62,3.91,4.61,2.16,3.69,,0,0,0,0.96,100500.0,Risk & Compliance,2024-07-01,0,0,0,,0
E11050,2,2024-06-24,True,4.04,4.64,4.59,5.0,3.98,3.93,3.2,3.37,,0,0,0,0.96,100500.0,Risk & Compliance,2024-10-01,0,0,0,,0
E11050,3,2024-10-07,True,4.32,4.45,4.72,4.71,4.02,3.79,3.13,2.49,,0,0,0,0.96,100500.0,Risk & Compliance,2025-02-01,0,0,0,,0
E11050,4,2025-02-06,True,5.0,4.06,4.42,5.0,3.47,2.94,2.36,3.34,,0,0,0,0.96,100500.0,Risk & Compliance,2025-08-01,0,0,0,,0
E11050,5,2025-08-03,False,,,,,,,,,,0,0,0,0.96,100500.0,Risk & Compliance,2025-12-31,1,0,0,,0
E11052,1,2024-03-05,True,3.5,2.63,2.66,3.77,3.7,5.0,4.42,5.0,,0,0,0,1.0,121400.0,Insurance,2024-07-01,0,0,0,,0
E11052,2,2024-06-27,False,,,,,,,,,,0,0,0,1.0,121400.0,Insurance,2024-10-01,1,0,0,,0
E11052,3,2024-09-07,False,,,,,,,,,,0,0,0,1.0,121400.0,Insurance,2025-02-01,1,0,0,,0
E11052,4,2025-01-31,True,3.87,2.91,3.45,4.38,3.87,5.0,3.25,4.23,,0,0,0,1.0,121400.0,Insurance,2025-08-01,0,0,0,,0
E11052,5,2025-08-07,True,4.34,3.48,3.09,4.43,3.41,4.75,3.72,4.71,,0,0,0,1.0,121400.0,Insurance,2025-12-31,0,0,0,,0
E11053,1,2024-02-24,True,2.22,2.25,2.46,2.89,3.42,2.81,3.16,3.92,,0,0,0,0.92,170600.0,Technology,2024-07-01,0,0,0,,0
E11053,2,2024-06-27,False,,,,,,,,,,0,0,0,0.92,170600.0,Technology,2024-10-01,1,0,0,,0
E11053,3,2024-09-29,True,1.52,2.47,3.0,3.02,3.15,2.62,2.67,4.29,,0,0,0,0.92,170600.0,Technology,2025-02-01,0,0,0,,0
E11053,4,2025-02-07,True,2.55,3.95,3.16,2.92,4.07,1.0,2.53,3.9,,0,0,0,0.92,170600.0,Technology,2025-08-01,0,0,0,,0
E11053,5,2025-07-27,True,3.64,4.26,4.67,3.18,4.12,1.0,3.11,3.73,,0,0,0,0.92,170600.0,Technology,2025-12-31,0,0,0,,0
E11054,1,2024-02-26,True,4.34,3.5,3.84,3.22,2.26,4.72,4.34,5.0,2025-05-09,1,0,0,1.02,120700.0,Wealth Management,2024-07-01,0,0,0,voluntary,0
E11054,2,2024-07-07,True,5.0,4.14,4.17,3.39,2.98,4.7,4.38,4.69,2025-05-09,1,0,0,1.02,120700.0,Wealth Management,2024-10-01,0,0,0,voluntary,0
E11054,3,2024-09-16,True,5.0,2.73,3.98,4.3,2.2,5.0,5.0,4.33,2025-05-09,1,0,0,1.02,120700.0,Wealth Management,2025-02-01,0,0,0,voluntary,0
E11054,4,2025-02-06,True,4.88,2.76,3.34,2.95,2.34,4.36,5.0,5.0,2025-05-09,1,0,0,1.02,120700.0,Wealth Management,2025-08-01,0,1,0,voluntary,0
E11055,1,2024-02-25,True,4.76,5.0,4.81,4.25,5.0,4.8,5.0,4.96,,0,0,0,0.84,102600.0,Executive Leadership,2024-07-01,0,0,0,,0
E11055,2,2024-06-24,True,4.36,4.66,5.0,4.42,4.4,4.79,5.0,4.52,,0,0,0,0.84,102600.0,Executive Leadership,2024-10-01,0,0,0,,0
E11055,3,2024-09-10,False,,,,,,,,,,0,0,0,0.84,102600.0,Executive Leadership,2025-02-01,1,0,0,,0
E11055,4,2025-01-27,False,,,,,,,,,,0,0,0,0.84,102600.0,Executive Leadership,2025-08-01,1,0,0,,0
E11055,5,2025-08-05,False,,,,,,,,,,0,0,0,0.84,102600.0,Executive Leadership,2025-12-31,1,0,0,,0
E11056,1,2024-03-08,False,,,,,,,,,,0,0,0,0.89,136600.0,Technology,2024-07-01,1,0,0,,0
E11056,2,2024-07-03,True,4.3,5.0,4.0,4.61,5.0,5.0,4.59,3.82,,0,0,0,0.89,136600.0,Technology,2024-10-01,0,0,0,,0
E11056,3,2024-09-08,True,3.94,4.85,3.56,4.12,4.85,5.0,4.57,3.66,,0,0,0,0.89,136600.0,Technology,2025-02-01,0,0,0,,0
E11056,4,2025-01-26,True,3.76,4.12,4.39,4.52,5.0,5.0,3.42,3.98,,0,0,0,0.89,136600.0,Technology,2025-08-01,0,0,0,,0
E11056,5,2025-08-03,True,3.65,4.96,4.55,5.0,4.64,4.43,3.63,4.35,,0,0,0,0.89,136600.0,Technology,2025-12-31,0,0,0,,0
E11057,1,2024-03-06,True,3.44,3.02,2.96,2.44,3.52,2.42,3.34,3.23,,0,0,1,1.01,137700.0,Technology,2024-07-01,0,0,0,,0
E11057,2,2024-06-28,False,,,,,,,,,,0,0,1,1.01,137700.0,Technology,2024-10-01,1,0,0,,0
E11057,3,2024-10-25,True,3.48,3.94,3.59,3.39,3.75,2.09,3.97,2.77,,0,0,1,1.01,137700.0,Technology,2025-02-01,0,0,0,,0
E11057,4,2025-02-04,True,3.02,4.73,3.24,3.46,2.64,2.05,4.57,3.13,,0,0,1,1.01,137700.0,Technology,2025-08-01,0,0,0,,0
E11057,5,2025-07-25,False,,,,,,,,,,0,0,1,1.01,137700.0,Technology,2025-12-31,1,0,0,,0
E11058,1,2024-03-02,True,3.89,3.88,3.67,5.0,3.57,4.15,2.83,3.33,2025-10-17,0,0,0,0.9,95900.0,Wealth Management,2024-07-01,0,0,0,involuntary,0
E11058,2,2024-07-04,True,3.32,3.77,4.1,5.0,3.55,4.0,2.31,2.33,2025-10-17,0,0,0,0.9,95900.0,Wealth Management,2024-10-01,0,0,0,involuntary,0
E11058,3,2024-09-09,True,3.37,4.34,3.28,5.0,3.51,4.63,1.5,2.45,2025-10-17,0,0,0,0.9,95900.0,Wealth Management,2025-02-01,0,0,0,involuntary,0
E11058,4,2025-01-25,True,3.74,4.75,3.88,5.0,3.18,4.26,2.27,2.96,2025-10-17,0,0,0,0.9,95900.0,Wealth Management,2025-08-01,0,0,0,involuntary,0
E11058,5,2025-08-05,True,3.17,4.94,4.77,5.0,2.67,4.82,2.39,2.53,2025-10-17,0,0,0,0.9,95900.0,Wealth Management,2025-12-31,0,0,0,involuntary,1
E11059,1,2024-03-06,True,3.71,3.02,3.62,3.77,4.15,4.98,4.25,4.43,,0,0,0,0.98,213400.0,Corporate Operations,2024-07-01,0,0,0,,0
E11059,2,2024-06-28,True,3.77,2.82,2.74,4.6,4.91,3.67,4.24,3.9,,0,0,0,0.98,213400.0,Corporate Operations,2024-10-01,0,0,0,,0
E11059,3,2024-10-10,True,5.0,2.58,2.59,4.17,4.91,3.71,3.47,3.89,,0,0,0,0.98,213400.0,Corporate Operations,2025-02-01,0,0,0,,0
E11059,4,2025-01-31,True,4.18,3.23,2.71,2.88,4.6,3.79,4.0,4.44,,0,0,0,0.98,213400.0,Corporate Operations,2025-08-01,0,0,0,,0
E11059,5,2025-07-28,True,2.89,3.05,3.37,3.43,4.26,2.81,3.52,4.27,,0,0,0,0.98,213400.0,Corporate Operations,2025-12-31,0,0,0,,0
E11060,1,2024-03-06,True,4.24,3.38,2.76,2.47,4.12,3.56,1.96,3.52,,0,0,0,1.05,134200.0,Technology,2024-07-01,0,0,0,,0
E11060,2,2024-06-29,True,3.0,4.02,2.58,4.16,5.0,2.8,2.14,3.46,,0,0,0,1.05,134200.0,Technology,2024-10-01,0,0,0,,0
E11060,3,2024-10-11,True,3.44,4.63,2.64,2.59,4.69,2.91,2.39,3.05,,0,0,0,1.05,134200.0,Technology,2025-02-01,0,0,0,,0
E11060,4,2025-01-25,True,4.17,2.78,3.56,2.57,4.54,3.63,1.0,2.98,,0,0,0,1.05,134200.0,Technology,2025-08-01,0,0,0,,0
E11060,5,2025-07-31,True,5.0,2.58,3.4,2.86,3.39,3.86,2.05,2.88,,0,0,0,1.05,134200.0,Technology,2025-12-31,0,0,0,,0
E11061,1,2024-03-06,True,2.72,3.14,4.0,3.37,3.35,4.22,2.55,2.88,,0,0,0,0.86,66100.0,Risk & Compliance,2024-07-01,0,0,0,,0
E11061,2,2024-07-02,True,3.54,2.72,3.8,2.99,3.92,4.42,2.36,2.63,,0,0,0,0.86,66100.0,Risk & Compliance,2024-10-01,0,0,0,,0
E11061,3,2024-09-07,True,4.37,3.58,3.58,3.82,3.63,4.25,2.56,3.37,,0,0,0,0.86,66100.0,Risk & Compliance,2025-02-01,0,0,0,,0
E11061,4,2025-02-07,True,4.45,3.77,4.19,4.01,4.41,3.33,2.85,3.0,,0,0,0,0.86,66100.0,Risk & Compliance,2025-08-01,0,0,0,,0
E11061,5,2025-07-26,True,3.23,3.93,4.75,3.27,5.0,2.81,2.45,2.88,,0,0,0,0.86,66100.0,Risk & Compliance,2025-12-31,0,0,0,,0
E11062,1,2024-03-06,True,5.0,3.71,5.0,3.6,3.66,4.73,5.0,5.0,,0,0,0,0.98,108900.0,Technology,2024-07-01,0,0,0,,0
E11062,2,2024-07-05,True,4.35,4.98,5.0,2.38,4.46,4.58,4.9,4.86,,0,0,0,0.98,108900.0,Technology,2024-10-01,0,0,0,,0
E11062,3,2024-09-29,True,5.0,4.88,4.85,3.09,3.41,4.34,5.0,4.75,,0,0,0,0.98,108900.0,Technology,2025-02-01,0,0,0,,0
