employee_id,review_date,performance_rating,review_cycle,promotion_recommendation,goal_achievement_score,reviewer_id,exit_dt,voluntary,regrettable,hipo,compa_ratio,department,role_level,tenure_years,days_to_exit,exit_180,no_promo
E12049,2025-06-24,High Performer,2025-H1,False,76.9,E11406,,0,0,0,0.98,Wealth Management,3,1.5,,0,1
E12050,2024-06-29,Meets Expectations,2024-H1,False,62.6,E00414,,0,0,0,1.0,Retail Banking,2,1.5,,0,1
E12050,2024-12-24,High Performer,2024-H2,True,75.4,E00414,,0,0,0,1.0,Retail Banking,2,1.5,,0,0
E12050,2025-06-04,High Performer,2025-H1,False,63.1,E00414,,0,0,0,1.0,Retail Banking,2,1.5,,0,1
E12051,2024-06-28,Below Expectations,2024-H1,False,45.3,E01675,2024-11-25,1,0,0,1.02,Technology,1,0.4166666666666667,150.0,1,1
E12051,2024-11-21,Meets Expectations,2024-H2,False,62.2,E01675,2024-11-25,1,0,0,1.02,Technology,1,0.4166666666666667,4.0,1,1
E12052,2024-06-29,High Performer,2024-H1,False,67.2,E13942,,0,0,0,0.94,Wealth Management,2,1.5,,0,1
E12052,2024-12-19,Meets Expectations,2024-H2,False,77.3,E13942,,0,0,0,0.94,Wealth Management,2,1.5,,0,1
E12052,2025-06-15,Unsatisfactory,2025-H1,False,37.5,E13942,,0,0,0,0.94,Wealth Management,2,1.5,,0,1
E12053,2024-06-29,Meets Expectations,2024-H1,False,68.8,E02820,,0,0,0,0.93,Risk & Compliance,1,1.5,,0,1
E12053,2024-12-07,Meets Expectations,2024-H2,False,76.8,E02820,,0,0,0,0.93,Risk & Compliance,1,1.5,,0,1
E12053,2025-06-05,High Performer,2025-H1,False,68.2,E02820,,0,0,0,0.93,Risk & Compliance,1,1.5,,0,1
E12054,2024-06-29,Meets Expectations,2024-H1,False,58.0,E05641,,0,0,0,0.99,Insurance,1,1.5,,0,1
E12054,2024-12-06,High Performer,2024-H2,False,75.2,E05641,,0,0,0,0.99,Insurance,1,1.5,,0,1
E12054,2025-05-29,Meets Expectations,2025-H1,False,61.7,E05641,,0,0,0,0.99,Insurance,1,1.5,,0,1
E12055,2024-06-29,Meets Expectations,2024-H1,False,65.1,E05512,,0,0,0,0.91,Insurance,2,1.5,,0,1
E12055,2024-11-18,Meets Expectations,2024-H2,False,64.4,E05512,,0,0,0,0.91,Insurance,2,1.5,,0,1
E12055,2025-06-17,Unsatisfactory,2025-H1,False,45.2,E05512,,0,0,0,0.91,Insurance,2,1.5,,0,1
E12056,2024-06-29,Meets Expectations,2024-H1,False,65.2,E01734,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12056,2024-12-05,Meets Expectations,2024-H2,False,66.9,E01734,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12056,2025-05-25,Outstanding,2025-H1,False,99.2,E01734,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12057,2024-06-29,Meets Expectations,2024-H1,False,64.0,E00172,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12057,2024-11-20,Meets Expectations,2024-H2,False,61.8,E00172,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12057,2025-06-08,Meets Expectations,2025-H1,False,55.7,E00172,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12058,2024-06-29,High Performer,2024-H1,False,62.7,E12227,,0,0,0,0.92,Technology,2,1.5,,0,1
E12058,2024-12-24,Meets Expectations,2024-H2,False,74.7,E12227,,0,0,0,0.92,Technology,2,1.5,,0,1
E12058,2025-06-28,High Performer,2025-H1,True,61.6,E12227,,0,0,0,0.92,Technology,2,1.5,,0,0
E12059,2024-06-29,High Performer,2024-H1,False,75.3,E02147,,0,0,0,0.95,Wealth Management,1,1.5,,0,1
E12059,2024-11-15,Meets Expectations,2024-H2,False,59.1,E02147,,0,0,0,0.95,Wealth Management,1,1.5,,0,1
E12059,2025-06-11,Meets Expectations,2025-H1,False,65.6,E02147,,0,0,0,0.95,Wealth Management,1,1.5,,0,1
E12060,2024-06-29,Outstanding,2024-H1,True,81.6,E14408,,0,0,0,0.97,Technology,3,1.5,,0,0
E12060,2024-11-26,Meets Expectations,2024-H2,False,61.4,E14408,,0,0,0,0.97,Technology,3,1.5,,0,1
E12060,2025-05-17,High Performer,2025-H1,True,73.1,E14408,,0,0,0,0.97,Technology,3,1.5,,0,0
E12061,2024-06-29,Below Expectations,2024-H1,False,57.7,E00501,,0,0,0,0.99,Wealth Management,2,1.5,,0,1
E12061,2024-12-22,Below Expectations,2024-H2,False,35.9,E00501,,0,0,0,0.99,Wealth Management,2,1.5,,0,1
E12061,2025-06-11,High Performer,2025-H1,False,78.0,E00501,,0,0,0,0.99,Wealth Management,2,1.5,,0,1
E12062,2024-06-29,Meets Expectations,2024-H1,False,54.0,E00155,,0,0,0,0.92,Insurance,1,1.5,,0,1
E12062,2024-11-16,Meets Expectations,2024-H2,False,71.5,E00155,,0,0,0,0.92,Insurance,1,1.5,,0,1
E12062,2025-05-21,Outstanding,2025-H1,True,88.0,E00155,,0,0,0,0.92,Insurance,1,1.5,,0,0
E12063,2024-12-19,Meets Expectations,2024-H2,False,58.3,E06210,,0,0,0,0.84,Risk & Compliance,1,1.5,,0,1
E12063,2025-05-27,High Performer,2025-H1,False,74.5,E06210,,0,0,0,0.84,Risk & Compliance,1,1.5,,0,1
E12064,2024-12-27,Outstanding,2024-H2,False,89.5,E11250,,0,0,0,1.05,Retail Banking,1,1.5,,0,1
E12064,2025-06-04,Meets Expectations,2025-H1,False,73.3,E11250,,0,0,0,1.05,Retail Banking,1,1.5,,0,1
E12066,2024-12-21,Below Expectations,2024-H2,False,45.1,E09923,,0,0,0,0.94,Risk & Compliance,1,1.5,,0,1
E12066,2025-06-05,Meets Expectations,2025-H1,False,65.0,E09923,,0,0,0,0.94,Risk & Compliance,1,1.5,,0,1
E12067,2024-11-12,Meets Expectations,2024-H2,False,58.0,E11724,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12067,2025-05-31,Meets Expectations,2025-H1,False,64.0,E11724,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12068,2024-11-26,Outstanding,2024-H2,False,100.0,E01277,,0,0,0,1.04,Retail Banking,1,1.5,,0,1
E12068,2025-05-31,Meets Expectations,2025-H1,False,59.2,E01277,,0,0,0,1.04,Retail Banking,1,1.5,,0,1
E12069,2024-12-05,Below Expectations,2024-H2,False,53.1,E02715,,0,0,0,0.95,Retail Banking,1,1.5,,0,1
E12069,2025-06-14,Meets Expectations,2025-H1,False,60.6,E02715,,0,0,0,0.95,Retail Banking,1,1.5,,0,1
E12070,2024-12-09,High Performer,2024-H2,False,86.9,E07612,,0,0,1,0.83,Technology,2,1.5,,0,1
E12070,2025-05-25,Outstanding,2025-H1,True,84.0,E07612,,0,0,1,0.83,Technology,2,1.5,,0,0
E12071,2024-11-21,Meets Expectations,2024-H2,False,50.5,E12927,,0,0,0,1.01,Technology,1,1.5,,0,1
E12071,2025-06-20,Meets Expectations,2025-H1,False,62.9,E12927,,0,0,0,1.01,Technology,1,1.5,,0,1
E12072,2024-11-23,Meets Expectations,2024-H2,False,60.3,E02284,,0,0,0,1.06,Retail Banking,2,1.5,,0,1
E12072,2025-06-15,Below Expectations,2025-H1,False,53.1,E02284,,0,0,0,1.06,Retail Banking,2,1.5,,0,1
E12073,2024-12-06,Meets Expectations,2024-H2,False,63.2,E00322,,0,0,0,0.97,Risk & Compliance,1,1.5,,0,1
E12073,2025-06-11,Outstanding,2025-H1,True,82.4,E00322,,0,0,0,0.97,Risk & Compliance,1,1.5,,0,0
E12074,2024-11-29,Meets Expectations,2024-H2,False,66.0,E08307,,0,0,0,0.94,Insurance,1,1.5,,0,1
E12074,2025-06-28,Outstanding,2025-H1,False,93.8,E08307,,0,0,0,0.94,Insurance,1,1.5,,0,1
E12075,2024-12-20,Meets Expectations,2024-H2,False,82.3,E09879,,0,0,0,1.02,Retail Banking,4,1.5,,0,1
E12075,2025-06-07,Below Expectations,2025-H1,False,37.1,E09879,,0,0,0,1.02,Retail Banking,4,1.5,,0,1
E12076,2024-11-12,Outstanding,2024-H2,False,93.8,E02325,,0,0,0,1.0,Corporate Operations,1,1.5,,0,1
E12076,2025-06-21,Below Expectations,2025-H1,False,56.9,E02325,,0,0,0,1.0,Corporate Operations,1,1.5,,0,1
E12077,2024-12-10,Meets Expectations,2024-H2,False,67.2,E13164,,0,0,0,0.92,Technology,3,1.5,,0,1
E12077,2025-05-27,High Performer,2025-H1,True,83.1,E13164,,0,0,0,0.92,Technology,3,1.5,,0,0
E12078,2024-12-17,Meets Expectations,2024-H2,False,50.8,E02524,,0,0,0,1.08,Retail Banking,1,1.5,,0,1
E12078,2025-06-10,Outstanding,2025-H1,False,77.8,E02524,,0,0,0,1.08,Retail Banking,1,1.5,,0,1
E12079,2024-11-23,Meets Expectations,2024-H2,False,72.4,E02873,,0,0,0,0.99,Wealth Management,1,1.5,,0,1
E12079,2025-05-29,High Performer,2025-H1,True,66.1,E02873,,0,0,0,0.99,Wealth Management,1,1.5,,0,0
E12080,2024-11-15,Outstanding,2024-H2,False,84.2,E10264,,0,0,0,0.99,Retail Banking,2,1.5,,0,1
E12080,2025-06-06,High Performer,2025-H1,False,84.7,E10264,,0,0,0,0.99,Retail Banking,2,1.5,,0,1
E12081,2024-11-18,Outstanding,2024-H2,False,98.6,E09036,,0,0,1,0.89,Insurance,1,1.5,,0,1
E12081,2025-06-20,Outstanding,2025-H1,False,92.7,E09036,,0,0,1,0.89,Insurance,1,1.5,,0,1
E12082,2024-12-06,Meets Expectations,2024-H2,False,53.4,E12897,2025-05-30,1,1,1,0.86,Wealth Management,1,0.9166666666666666,175.0,1,1
E12082,2025-05-26,Outstanding,2025-H1,True,79.3,E12897,2025-05-30,1,1,1,0.86,Wealth Management,1,0.9166666666666666,4.0,1,0
E12083,2024-11-15,Meets Expectations,2024-H2,False,54.9,E00367,,0,0,0,0.97,Risk & Compliance,3,1.5,,0,1
E12083,2025-05-21,Meets Expectations,2025-H1,False,53.6,E00367,,0,0,0,0.97,Risk & Compliance,3,1.5,,0,1
E12084,2024-11-15,Meets Expectations,2024-H2,False,61.1,E14285,,0,0,0,0.86,Risk & Compliance,1,1.5,,0,1
E12084,2025-06-14,Meets Expectations,2025-H1,False,61.8,E14285,,0,0,0,0.86,Risk & Compliance,1,1.5,,0,1
E12085,2024-12-19,Meets Expectations,2024-H2,False,54.9,E03063,,0,0,0,0.89,Technology,1,1.5,,0,1
E12085,2025-06-11,Meets Expectations,2025-H1,False,63.5,E03063,,0,0,0,0.89,Technology,1,1.5,,0,1
E12086,2024-11-14,Meets Expectations,2024-H2,False,58.5,E00654,,0,0,0,1.07,Insurance,1,1.5,,0,1
E12086,2025-05-27,Meets Expectations,2025-H1,False,86.2,E00654,,0,0,0,1.07,Insurance,1,1.5,,0,1
E12087,2024-11-16,Meets Expectations,2024-H2,False,71.6,E00550,2025-11-23,1,0,0,0.98,Technology,1,1.3333333333333333,372.0,0,1
E12087,2025-06-12,High Performer,2025-H1,True,83.0,E00550,2025-11-23,1,0,0,0.98,Technology,1,1.3333333333333333,164.0,1,0
E12088,2024-11-28,High Performer,2024-H2,True,84.0,E05640,,0,0,0,0.87,Retail Banking,1,1.5,,0,0
E12088,2025-06-13,Meets Expectations,2025-H1,False,67.1,E05640,,0,0,0,0.87,Retail Banking,1,1.5,,0,1
E12089,2024-11-22,High Performer,2024-H2,False,78.3,E07508,,0,0,0,0.97,Executive Leadership,7,1.5,,0,1
E12089,2025-06-10,Below Expectations,2025-H1,False,45.8,E07508,,0,0,0,0.97,Executive Leadership,7,1.5,,0,1
E12090,2024-12-18,High Performer,2024-H2,False,88.9,E00618,2025-09-17,1,0,1,0.89,Technology,1,1.1666666666666667,273.0,0,1
E12090,2025-06-11,Meets Expectations,2025-H1,False,55.4,E00618,2025-09-17,1,0,1,0.89,Technology,1,1.1666666666666667,98.0,1,1
E12091,2024-12-26,Meets Expectations,2024-H2,False,69.5,E03371,,0,0,0,0.99,Wealth Management,1,1.5,,0,1
E12091,2025-06-24,Meets Expectations,2025-H1,False,66.6,E03371,,0,0,0,0.99,Wealth Management,1,1.5,,0,1
E12092,2024-12-20,High Performer,2024-H2,True,69.8,E06233,,0,0,0,1.01,Wealth Management,1,1.5,,0,0
E12092,2025-06-23,Below Expectations,2025-H1,False,35.5,E06233,,0,0,0,1.01,Wealth Management,1,1.5,,0,1
E12093,2024-11-28,Outstanding,2024-H2,True,95.4,E04153,,0,0,0,0.95,Corporate Operations,1,1.5,,0,0
E12093,2025-06-08,High Performer,2025-H1,False,76.9,E04153,,0,0,0,0.95,Corporate Operations,1,1.5,,0,1
E12094,2024-11-27,Below Expectations,2024-H2,False,48.4,E14117,,0,0,0,0.98,Technology,1,1.5,,0,1
E12094,2025-06-29,Meets Expectations,2025-H1,False,50.9,E14117,,0,0,0,0.98,Technology,1,1.5,,0,1
E12095,2024-12-17,Below Expectations,2024-H2,False,42.8,E04288,,0,0,0,0.86,Technology,1,1.5,,0,1
E12095,2025-05-18,Below Expectations,2025-H1,False,42.7,E04288,,0,0,0,0.86,Technology,1,1.5,,0,1
E12096,2024-11-12,Meets Expectations,2024-H2,False,72.3,E01067,,0,0,0,0.96,Insurance,1,1.5,,0,1
E12096,2025-06-20,Meets Expectations,2025-H1,False,71.7,E01067,,0,0,0,0.96,Insurance,1,1.5,,0,1
E12097,2024-11-18,Outstanding,2024-H2,True,74.2,E01168,,0,0,0,1.01,Corporate Operations,1,1.5,,0,0
E12097,2025-06-28,Meets Expectations,2025-H1,False,68.8,E01168,,0,0,0,1.01,Corporate Operations,1,1.5,,0,1
E12098,2024-12-24,High Performer,2024-H2,True,76.7,E00740,,0,0,0,1.0,Corporate Operations,1,1.5,,0,0
E12098,2025-06-29,Meets Expectations,2025-H1,False,62.4,E00740,,0,0,0,1.0,Corporate Operations,1,1.5,,0,1
E12099,2024-12-21,Below Expectations,2024-H2,False,47.5,E05429,,0,0,0,1.0,Technology,1,1.5,,0,1
E12099,2025-05-16,Meets Expectations,2025-H1,False,71.3,E05429,,0,0,0,1.0,Technology,1,1.5,,0,1
E12100,2024-11-24,Meets Expectations,2024-H2,False,67.0,E02652,2025-02-28,1,0,0,1.01,Technology,3,0.6666666666666666,96.0,1,1
E12101,2024-12-26,Meets Expectations,2024-H2,False,56.1,E02917,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12101,2025-06-13,Meets Expectations,2025-H1,False,60.2,E02917,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12102,2024-11-15,Outstanding,2024-H2,True,90.2,E00241,,0,0,0,0.96,Retail Banking,1,1.5,,0,0
E12102,2025-06-03,Meets Expectations,2025-H1,False,76.8,E00241,,0,0,0,0.96,Retail Banking,1,1.5,,0,1
E12104,2024-12-30,Meets Expectations,2024-H2,False,66.3,E07249,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12104,2025-06-07,Outstanding,2025-H1,False,81.5,E07249,,0,0,0,0.99,Retail Banking,1,1.5,,0,1
E12105,2024-12-02,Meets Expectations,2024-H2,False,63.7,E11598,,0,0,0,0.9,Risk & Compliance,1,1.5,,0,1
E12105,2025-06-17,High Performer,2025-H1,False,84.9,E11598,,0,0,0,0.9,Risk & Compliance,1,1.5,,0,1
E12106,2024-11-24,High Performer,2024-H2,True,77.8,E09650,,0,0,1,0.82,Technology,1,1.5,,0,0
E12106,2025-06-23,Unsatisfactory,2025-H1,False,21.0,E09650,,0,0,1,0.82,Technology,1,1.5,,0,1
E12107,2024-11-15,Meets Expectations,2024-H2,False,81.8,E02187,,0,0,0,1.01,Retail Banking,1,1.5,,0,1
E12107,2025-06-13,High Performer,2025-H1,True,79.5,E02187,,0,0,0,1.01,Retail Banking,1,1.5,,0,0
E12108,2024-11-24,Meets Expectations,2024-H2,False,62.9,E01792,,0,0,0,0.96,Risk & Compliance,1,1.5,,0,1
E12108,2025-06-13,High Performer,2025-H1,False,78.3,E01792,,0,0,0,0.96,Risk & Compliance,1,1.5,,0,1
E12109,2024-11-20,High Performer,2024-H2,True,87.6,E02116,,0,0,0,0.97,Retail Banking,1,1.5,,0,0
E12109,2025-06-17,High Performer,2025-H1,True,77.4,E02116,,0,0,0,0.97,Retail Banking,1,1.5,,0,0
E12110,2024-12-15,High Performer,2024-H2,True,75.4,E11406,,0,0,0,0.95,Wealth Management,4,1.5,,0,0
E12110,2025-05-22,High Performer,2025-H1,True,69.1,E11406,,0,0,0,0.95,Wealth Management,4,1.5,,0,0
E12111,2024-12-14,Outstanding,2024-H2,True,76.0,E01899,,0,0,0,1.0,Insurance,1,1.5,,0,0
E12111,2025-05-16,Outstanding,2025-H1,False,83.1,E01899,,0,0,0,1.0,Insurance,1,1.5,,0,1
E12112,2024-12-09,Below Expectations,2024-H2,False,32.6,E05200,,0,0,0,0.98,Retail Banking,2,1.5,,0,1
E12112,2025-05-16,Meets Expectations,2025-H1,False,63.5,E05200,,0,0,0,0.98,Retail Banking,2,1.5,,0,1
E12113,2024-11-24,High Performer,2024-H2,False,70.4,E07651,,0,0,0,0.94,Risk & Compliance,1,1.5,,0,1
E12113,2025-05-18,Meets Expectations,2025-H1,False,52.2,E07651,,0,0,0,0.94,Risk & Compliance,1,1.5,,0,1
E12114,2024-12-18,High Performer,2024-H2,False,74.1,E02591,2025-06-11,1,1,1,0.88,Corporate Operations,1,0.9166666666666666,175.0,1,1
E12114,2025-05-15,Meets Expectations,2025-H1,False,66.0,E02591,2025-06-11,1,1,1,0.88,Corporate Operations,1,0.9166666666666666,27.0,1,1
E12115,2024-12-01,High Performer,2024-H2,False,70.4,E02608,,0,0,0,0.79,Retail Banking,1,1.5,,0,1
E12115,2025-06-12,Meets Expectations,2025-H1,False,82.4,E02608,,0,0,0,0.79,Retail Banking,1,1.5,,0,1
E12116,2024-11-20,High Performer,2024-H2,True,77.2,E14303,,0,0,0,0.91,Retail Banking,1,1.5,,0,0
E12116,2025-06-13,Meets Expectations,2025-H1,False,52.7,E14303,,0,0,0,0.91,Retail Banking,1,1.5,,0,1
E12117,2024-12-19,Meets Expectations,2024-H2,False,64.9,E10098,,0,0,0,0.99,Technology,1,1.5,,0,1
E12117,2025-06-26,Outstanding,2025-H1,True,93.1,E10098,,0,0,0,0.99,Technology,1,1.5,,0,0
E12118,2024-12-26,Below Expectations,2024-H2,False,24.2,E06878,,0,0,0,0.95,Technology,1,1.5,,0,1
E12118,2025-06-26,High Performer,2025-H1,False,71.2,E06878,,0,0,0,0.95,Technology,1,1.5,,0,1
E12119,2024-12-28,Outstanding,2024-H2,False,86.7,E05728,,0,0,0,0.84,Retail Banking,1,1.5,,0,1
E12119,2025-06-26,Meets Expectations,2025-H1,False,60.1,E05728,,0,0,0,0.84,Retail Banking,1,1.5,,0,1
E12120,2024-11-21,Meets Expectations,2024-H2,False,59.9,E12396,,0,0,0,0.96,Technology,1,1.5,,0,1
E12120,2025-06-08,Meets Expectations,2025-H1,False,50.7,E12396,,0,0,0,0.96,Technology,1,1.5,,0,1
E12121,2024-11-30,Meets Expectations,2024-H2,False,49.4,E00293,,0,0,0,1.1,Insurance,1,1.5,,0,1
E12121,2025-05-26,High Performer,2025-H1,False,82.9,E00293,,0,0,0,1.1,Insurance,1,1.5,,0,1
E12122,2024-12-12,Meets Expectations,2024-H2,False,63.5,E06080,,0,0,0,0.96,Retail Banking,1,1.5,,0,1
E12122,2025-06-29,High Performer,2025-H1,False,60.1,E06080,,0,0,0,0.96,Retail Banking,1,1.5,,0,1
E12123,2024-12-14,High Performer,2024-H2,False,75.7,E01032,,0,0,0,0.99,Wealth Management,1,1.5,,0,1
E12123,2025-06-18,Outstanding,2025-H1,False,92.2,E01032,,0,0,0,0.99,Wealth Management,1,1.5,,0,1
E12124,2024-12-07,High Performer,2024-H2,False,81.6,E08751,,0,0,0,0.97,Technology,2,1.5,,0,1
E12124,2025-05-28,Meets Expectations,2025-H1,False,66.9,E08751,,0,0,0,0.97,Technology,2,1.5,,0,1
E12125,2024-12-23,High Performer,2024-H2,True,86.0,E03630,,0,0,0,0.96,Corporate Operations,1,1.5,,0,0
E12125,2025-06-07,High Performer,2025-H1,True,83.7,E03630,,0,0,0,0.96,Corporate Operations,1,1.5,,0,0
E12127,2024-12-26,High Performer,2024-H2,False,78.0,E03885,2025-10-03,1,0,0,0.94,Insurance,1,1.25,281.0,0,1
E12127,2025-06-10,Meets Expectations,2025-H1,False,73.1,E03885,2025-10-03,1,0,0,0.94,Insurance,1,1.25,115.0,1,1
E12128,2024-12-06,Meets Expectations,2024-H2,False,68.1,E08922,,0,0,0,0.96,Insurance,1,1.5,,0,1
E12128,2025-06-29,Meets Expectations,2025-H1,False,48.6,E08922,,0,0,0,0.96,Insurance,1,1.5,,0,1
E12129,2024-11-20,High Performer,2024-H2,True,78.6,E03197,,0,0,0,0.94,Insurance,1,1.5,,0,0
E12129,2025-06-21,Meets Expectations,2025-H1,False,60.3,E03197,,0,0,0,0.94,Insurance,1,1.5,,0,1
E12130,2024-12-05,Meets Expectations,2024-H2,False,69.4,E02056,,0,0,0,0.97,Retail Banking,1,1.5,,0,1
E12130,2025-05-15,Meets Expectations,2025-H1,False,74.0,E02056,,0,0,0,0.97,Retail Banking,1,1.5,,0,1
E12131,2024-11-25,High Performer,2024-H2,False,89.7,E11711,,0,0,0,0.97,Retail Banking,1,1.5,,0,1
E12131,2025-06-05,Unsatisfactory,2025-H1,False,11.7,E11711,,0,0,0,0.97,Retail Banking,1,1.5,,0,1
E12132,2024-12-20,Meets Expectations,2024-H2,False,60.4,E01261,,0,0,0,1.01,Wealth Management,1,1.5,,0,1
E12132,2025-06-18,Outstanding,2025-H1,False,64.5,E01261,,0,0,0,1.01,Wealth Management,1,1.5,,0,1
E12133,2024-11-16,Below Expectations,2024-H2,False,48.7,E06260,,0,0,0,0.99,Insurance,1,1.5,,0,1
E12133,2025-06-13,Meets Expectations,2025-H1,False,57.8,E06260,,0,0,0,0.99,Insurance,1,1.5,,0,1
E12134,2024-12-03,High Performer,2024-H2,True,84.0,E00459,,0,0,0,0.88,Wealth Management,1,1.5,,0,0
E12134,2025-05-30,Meets Expectations,2025-H1,False,67.2,E00459,,0,0,0,0.88,Wealth Management,1,1.5,,0,1
E12135,2024-11-14,Meets Expectations,2024-H2,False,63.2,E12474,,0,0,0,1.01,Retail Banking,1,1.5,,0,1
E12135,2025-06-22,Meets Expectations,2025-H1,False,68.3,E12474,,0,0,0,1.01,Retail Banking,1,1.5,,0,1
E12136,2024-12-20,Below Expectations,2024-H2,False,39.5,E06791,,0,0,0,1.0,Technology,1,1.5,,0,1
E12136,2025-06-11,Meets Expectations,2025-H1,False,80.4,E06791,,0,0,0,1.0,Technology,1,1.5,,0,1
E12137,2024-11-21,High Performer,2024-H2,True,78.6,E01157,,0,0,0,1.02,Risk & Compliance,1,1.5,,0,0
E12137,2025-06-01,Meets Expectations,2025-H1,False,43.5,E01157,,0,0,0,1.02,Risk & Compliance,1,1.5,,0,1
E12138,2024-12-17,Meets Expectations,2024-H2,False,65.7,E02030,,0,0,0,0.99,Technology,2,1.5,,0,1
E12138,2025-06-02,High Performer,2025-H1,False,68.3,E02030,,0,0,0,0.99,Technology,2,1.5,,0,1
E12139,2024-12-06,High Performer,2024-H2,True,80.8,E04462,,0,0,0,0.96,Corporate Operations,1,1.5,,0,0
E12139,2025-05-17,Below Expectations,2025-H1,False,58.7,E04462,,0,0,0,0.96,Corporate Operations,1,1.5,,0,1
E12140,2024-12-13,Meets Expectations,2024-H2,False,65.7,E00418,,0,0,0,0.93,Insurance,1,1.5,,0,1
E12140,2025-06-29,Below Expectations,2025-H1,False,40.6,E00418,,0,0,0,0.93,Insurance,1,1.5,,0,1
E12141,2024-11-22,Outstanding,2024-H2,False,88.5,E10709,,0,0,0,1.05,Technology,1,1.5,,0,1
E12141,2025-05-16,High Performer,2025-H1,True,80.1,E10709,,0,0,0,1.05,Technology,1,1.5,,0,0
E12142,2024-11-20,High Performer,2024-H2,False,61.1,E00367,2025-03-28,0,0,1,0.84,Retail Banking,3,0.6666666666666666,128.0,0,1
E12144,2024-12-07,Outstanding,2024-H2,True,92.6,E02785,,0,0,0,0.93,Corporate Operations,1,1.5,,0,0
E12144,2025-06-27,Meets Expectations,2025-H1,False,65.0,E02785,,0,0,0,0.93,Corporate Operations,1,1.5,,0,1
E12146,2024-12-29,Meets Expectations,2024-H2,False,53.8,E03350,,0,0,0,0.91,Technology,1,1.5,,0,1
E12146,2025-06-21,Meets Expectations,2025-H1,False,67.5,E03350,,0,0,0,0.91,Technology,1,1.5,,0,1
E12147,2024-12-15,Meets Expectations,2024-H2,False,80.0,E04229,,0,0,0,0.93,Risk & Compliance,3,1.5,,0,1
E12147,2025-05-29,High Performer,2025-H1,False,88.9,E04229,,0,0,0,0.93,Risk & Compliance,3,1.5,,0,1
E12148,2024-12-15,Outstanding,2024-H2,True,98.6,E00502,,0,0,0,0.94,Technology,1,1.5,,0,0
E12148,2025-05-29,Meets Expectations,2025-H1,False,82.9,E00502,,0,0,0,0.94,Technology,1,1.5,,0,1
E12149,2024-11-18,Meets Expectations,2024-H2,False,57.2,E00575,,0,0,0,0.91,Retail Banking,1,1.5,,0,1
E12149,2025-06-01,Meets Expectations,2025-H1,False,43.2,E00575,,0,0,0,0.91,Retail Banking,1,1.5,,0,1
E12150,2024-12-29,Meets Expectations,2024-H2,False,59.2,E09249,,0,0,0,1.02,Risk & Compliance,5,1.5,,0,1
E12150,2025-05-22,Meets Expectations,2025-H1,False,65.2,E09249,,0,0,0,1.02,Risk & Compliance,5,1.5,,0,1
E12152,2024-11-17,Outstanding,2024-H2,False,78.3,E07906,,0,0,0,1.01,Wealth Management,1,1.5,,0,1
E12152,2025-06-03,Meets Expectations,2025-H1,False,55.2,E07906,,0,0,0,1.01,Wealth Management,1,1.5,,0,1
E12153,2024-11-17,High Performer,2024-H2,True,77.0,E02484,,0,0,0,1.02,Retail Banking,1,1.5,,0,0
E12153,2025-05-30,Meets Expectations,2025-H1,False,65.5,E02484,,0,0,0,1.02,Retail Banking,1,1.5,,0,1
E12154,2024-12-01,Meets Expectations,2024-H2,False,55.7,E10900,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12154,2025-06-02,High Performer,2025-H1,False,77.4,E10900,,0,0,0,0.93,Retail Banking,1,1.5,,0,1
E12155,2024-12-06,High Performer,2024-H2,False,66.1,E01920,2025-01-21,0,0,0,1.02,Insurance,1,0.5,46.0,0,1
E12156,2024-11-15,Meets Expectations,2024-H2,False,74.3,E01625,,0,0,0,0.84,Retail Banking,1,1.5,,0,1
E12156,2025-05-24,High Performer,2025-H1,False,72.4,E01625,,0,0,0,0.84,Retail Banking,1,1.5,,0,1
E12157,2024-11-23,Outstanding,2024-H2,False,86.6,E09934,,0,0,0,1.01,Retail Banking,1,1.5,,0,1
E12157,2025-06-11,High Performer,2025-H1,True,66.4,E09934,,0,0,0,1.01,Retail Banking,1,1.5,,0,0
E12158,2024-12-22,High Performer,2024-H2,False,78.6,E00549,,0,0,0,0.89,Wealth Management,2,1.5,,0,1
E12158,2025-06-01,Below Expectations,2025-H1,False,44.0,E00549,,0,0,0,0.89,Wealth Management,2,1.5,,0,1
E12159,2024-12-14,Meets Expectations,2024-H2,False,63.1,E03146,,0,0,0,0.89,Retail Banking,1,1.5,,0,1
E12159,2025-05-19,Meets Expectations,2025-H1,False,53.8,E03146,,0,0,0,0.89,Retail Banking,1,1.5,,0,1
E12160,2024-12-17,Meets Expectations,2024-H2,False,66.5,E03983,,0,0,0,1.04,Wealth Management,1,1.5,,0,1
E12160,2025-05-19,Below Expectations,2025-H1,False,45.5,E03983,,0,0,0,1.04,Wealth Management,1,1.5,,0,1
