employee_id,manager_id,status,hire_date,exit_date,cutoff_date,tenure_months,tenure_months_raw,tenure_months_raw_reliable_flag,salary,compa_ratio,compa_ratio_outside_screening_band,role_family,job_title,role_level,department,hire_source,legacy_entity,contract_type,hipo_flag,promotion_eligible,acting_appointment,data_source_system,gender,age_band,cultural_background,engagement_n_waves_available,engagement_n_responses_available,engagement_response_rate,engagement_recent_non_response_flag,engagement_consecutive_non_responses,engagement_responder_to_nonresponder_transition_flag,manager_effectiveness_latest_score,manager_effectiveness_earliest_score,manager_effectiveness_abs_change,manager_effectiveness_slope_per_wave,manager_effectiveness_volatility,manager_effectiveness_persistent_low_flag,manager_effectiveness_consecutive_deterioration_flag,psychological_safety_latest_score,psychological_safety_earliest_score,psychological_safety_abs_change,psychological_safety_slope_per_wave,psychological_safety_volatility,psychological_safety_persistent_low_flag,psychological_safety_consecutive_deterioration_flag,recognition_latest_score,recognition_earliest_score,recognition_abs_change,recognition_slope_per_wave,recognition_volatility,recognition_persistent_low_flag,recognition_consecutive_deterioration_flag,career_development_latest_score,career_development_earliest_score,career_development_abs_change,career_development_slope_per_wave,career_development_volatility,career_development_persistent_low_flag,career_development_consecutive_deterioration_flag,senior_leadership_trust_latest_score,senior_leadership_trust_earliest_score,senior_leadership_trust_abs_change,senior_leadership_trust_slope_per_wave,senior_leadership_trust_volatility,senior_leadership_trust_persistent_low_flag,senior_leadership_trust_consecutive_deterioration_flag,purpose_meaning_latest_score,purpose_meaning_earliest_score,purpose_meaning_abs_change,purpose_meaning_slope_per_wave,purpose_meaning_volatility,purpose_meaning_persistent_low_flag,purpose_meaning_consecutive_deterioration_flag,wellbeing_latest_score,wellbeing_earliest_score,wellbeing_abs_change,wellbeing_slope_per_wave,wellbeing_volatility,wellbeing_persistent_low_flag,wellbeing_consecutive_deterioration_flag,confidence_in_role_future_latest_score,confidence_in_role_future_earliest_score,confidence_in_role_future_abs_change,confidence_in_role_future_slope_per_wave,confidence_in_role_future_volatility,confidence_in_role_future_persistent_low_flag,confidence_in_role_future_consecutive_deterioration_flag,performance_n_reviews_available,performance_latest_rating,performance_previous_rating,performance_rating_change_ordinal,performance_goal_achievement_latest,performance_goal_achievement_trend,performance_promotion_recommendation_count,performance_promotion_recommendation_rate,performance_promotion_recommendation_ever,departed,voluntary_exit,regrettable_exit,regrettable_voluntary_exit,pull_exit,exit_type,pathway,stated_exit_reason,performance_band_at_exit
E14168,E05189,active,2025-05-24,,2025-12-31,8,7,True,135300.0,0.92,False,Technology,Senior Engineer,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.44,3.44,,,,False,,3.01,3.01,,,,False,,3.05,3.05,,,,False,,2.67,2.67,,,,False,,3.86,3.86,,,,False,,2.96,2.96,,,,False,,3.48,3.48,,,,False,,2.67,2.67,,,,False,,1,High Performer,,,80.7,,0,0.0,False,False,False,False,False,False,,,,
E14169,E00453,active,2025-05-24,,2025-12-31,8,7,True,105300.0,1.07,False,Management,Coordinator,1,Insurance,agency,NovaCorp-Origin,Full-time,False,True,False,WorkdayHR,Male,25-29,Anglo-Australian,1,1,1.0,False,0.0,,2.71,2.71,,,,False,,3.11,3.11,,,,False,,3.35,3.35,,,,False,,4.02,4.02,,,,False,,2.27,2.27,,,,False,,3.5,3.5,,,,False,,3.08,3.08,,,,False,,3.88,3.88,,,,False,,1,High Performer,,,74.4,,1,1.0,True,False,False,False,False,False,,,,
E14170,E02364,active,2025-05-24,,2025-12-31,8,7,True,139200.0,1.0,False,Operations-Processing,Senior Analyst,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,35-39,Southeast Asian,1,0,0.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unsatisfactory,,,31.0,,0,0.0,False,False,False,False,False,False,,,,
E14171,E01291,active,2025-05-24,,2025-12-31,8,7,True,111200.0,0.95,False,Risk-Compliance,Risk Analyst,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.49,3.49,,,,False,,2.0,2.0,,,,False,,2.78,2.78,,,,False,,2.12,2.12,,,,False,,2.24,2.24,,,,False,,2.78,2.78,,,,False,,3.3,3.3,,,,False,,2.99,2.99,,,,False,,1,Meets Expectations,,,55.0,,0,0.0,False,False,False,False,False,False,,,,
E14172,E00456,active,2025-05-24,,2025-12-31,8,7,True,134900.0,0.98,False,Risk-Compliance,Senior Risk Analyst,1,Wealth Management,agency,NovaCorp-Origin,Part-time,False,False,False,WorkdayHR,Male,35-39,South Asian,1,1,1.0,False,0.0,,4.06,4.06,,,,False,,3.91,3.91,,,,False,,2.88,2.88,,,,False,,4.33,4.33,,,,False,,3.98,3.98,,,,False,,3.84,3.84,,,,False,,4.21,4.21,,,,False,,3.65,3.65,,,,False,,1,Meets Expectations,,,56.7,,0,0.0,False,False,False,False,False,False,,,,
E14173,E06846,active,2025-05-24,,2025-12-31,8,7,True,186700.0,0.96,False,Operations-Processing,"Senior Manager, Risk & Compliance",3,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,35-39,Anglo-Australian,1,1,1.0,False,0.0,,3.3,3.3,,,,False,,2.48,2.48,,,,False,,2.95,2.95,,,,False,,2.18,2.18,,,,False,,3.82,3.82,,,,False,,4.4,4.4,,,,False,,2.5,2.5,,,,False,,4.01,4.01,,,,False,,1,Meets Expectations,,,68.8,,0,0.0,False,False,False,False,False,False,,,,
E14174,E03664,active,2025-05-24,,2025-12-31,8,7,True,135900.0,1.05,False,Risk-Compliance,"Manager, Wealth Management",2,Wealth Management,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Latin American,1,1,1.0,False,0.0,,5.0,5.0,,,,False,,3.61,3.61,,,,False,,2.86,2.86,,,,False,,5.0,5.0,,,,False,,4.9,4.9,,,,False,,4.0,4.0,,,,False,,3.74,3.74,,,,False,,2.78,2.78,,,,False,,1,High Performer,,,83.4,,0,0.0,False,False,False,False,False,False,,,,
E14175,E12738,active,2025-05-25,,2025-12-31,8,7,True,96400.0,0.98,False,Management,Coordinator,1,Insurance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,35-39,Anglo-Australian,1,1,1.0,False,0.0,,2.83,2.83,,,,False,,3.22,3.22,,,,False,,5.0,5.0,,,,False,,4.09,4.09,,,,False,,3.76,3.76,,,,False,,2.66,2.66,,,,False,,4.87,4.87,,,,False,,3.44,3.44,,,,False,,1,High Performer,,,74.0,,0,0.0,False,False,False,False,False,False,,,,
E14176,E02636,active,2025-05-25,,2025-12-31,8,7,True,106100.0,0.97,False,Management,Coordinator,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,25-29,Anglo-Australian,1,1,1.0,False,0.0,,1.99,1.99,,,,False,,4.1,4.1,,,,False,,3.43,3.43,,,,False,,4.24,4.24,,,,False,,4.82,4.82,,,,False,,3.06,3.06,,,,False,,3.05,3.05,,,,False,,3.9,3.9,,,,False,,1,Outstanding,,,80.0,,1,1.0,True,False,False,False,False,False,,,,
E14177,E06699,active,2025-05-25,,2025-12-31,8,7,True,128500.0,1.0,False,Operations-Processing,Senior Analyst,1,Corporate Operations,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.02,3.02,,,,False,,3.2,3.2,,,,False,,2.79,2.79,,,,False,,1.0,1.0,,,,False,,3.79,3.79,,,,False,,4.02,4.02,,,,False,,1.17,1.17,,,,False,,4.02,4.02,,,,False,,1,High Performer,,,63.5,,1,1.0,True,False,False,False,False,False,,,,
E14178,E00067,active,2025-05-25,,2025-12-31,8,7,True,124200.0,0.84,False,Risk-Compliance,"Manager, Technology",2,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,30-34,Anglo-Australian,1,0,0.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Meets Expectations,,,64.5,,0,0.0,False,False,False,False,False,False,,,,
E14179,E04250,active,2025-05-25,,2025-12-31,8,7,True,145000.0,0.99,False,Corporate-Support,Senior Specialist,1,Technology,acquisition,Entity_C,Full-time,False,True,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.52,3.52,,,,False,,4.33,4.33,,,,False,,3.11,3.11,,,,False,,2.03,2.03,,,,False,,3.69,3.69,,,,False,,3.87,3.87,,,,False,,3.98,3.98,,,,False,,3.52,3.52,,,,False,,1,Unsatisfactory,,,23.1,,0,0.0,False,False,False,False,False,False,,,,
E14180,E00362,active,2025-05-25,,2025-12-31,8,7,True,146900.0,1.02,False,Client-Advisory,Senior Adviser,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,35-39,Anglo-Australian,1,0,0.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,High Performer,,,88.1,,1,1.0,True,False,False,False,False,False,,,,
E14181,E02571,active,2025-05-25,,2025-12-31,8,7,True,91800.0,0.91,False,Client-Advisory,Adviser,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,1.0,1.0,,,,False,,2.32,2.32,,,,False,,2.68,2.68,,,,False,,2.33,2.33,,,,False,,2.9,2.9,,,,False,,3.17,3.17,,,,False,,2.42,2.42,,,,False,,3.44,3.44,,,,False,,1,Meets Expectations,,,63.8,,0,0.0,False,False,False,False,False,False,,,,
E14182,E08537,active,2025-05-25,,2025-12-31,8,7,True,78900.0,1.0,False,Technology,Junior Developer,1,Technology,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Male,30-34,Anglo-Australian,1,1,1.0,False,0.0,,3.68,3.68,,,,False,,3.23,3.23,,,,False,,1.62,1.62,,,,False,,1.97,1.97,,,,False,,4.19,4.19,,,,False,,4.31,4.31,,,,False,,4.26,4.26,,,,False,,2.76,2.76,,,,False,,1,Meets Expectations,,,71.1,,0,0.0,False,False,False,False,False,False,,,,
E14183,E06525,active,2025-05-25,,2025-12-31,8,7,True,79600.0,0.98,False,Management,Administration Officer,1,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,18-24,East Asian,1,1,1.0,False,0.0,,4.86,4.86,,,,False,,4.64,4.64,,,,False,,2.07,2.07,,,,False,,3.02,3.02,,,,False,,2.39,2.39,,,,False,,2.98,2.98,,,,False,,4.12,4.12,,,,False,,3.55,3.55,,,,False,,1,Meets Expectations,,,66.8,,0,0.0,False,False,False,False,False,False,,,,
E14184,E11070,active,2025-05-25,,2025-12-31,8,7,True,166800.0,0.86,False,Management,"Manager, Retail Banking",2,Retail Banking,acquisition,Entity_C,Full-time,True,False,False,PeopleSoft-Legacy,Female,35-39,European (non-Anglo),1,1,1.0,False,0.0,,3.91,3.91,,,,False,,2.37,2.37,,,,False,,3.77,3.77,,,,False,,5.0,5.0,,,,False,,3.67,3.67,,,,False,,3.54,3.54,,,,False,,4.14,4.14,,,,False,,3.19,3.19,,,,False,,1,High Performer,,,78.0,,0,0.0,False,False,False,False,False,False,,,,
E14185,E01762,active,2025-05-25,,2025-12-31,8,7,True,154500.0,0.93,False,Client-Advisory,"Manager, Retail Banking",2,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.31,3.31,,,,False,,2.21,2.21,,,,False,,2.83,2.83,,,,False,,2.19,2.19,,,,False,,1.95,1.95,,,,False,,1.0,1.0,,,,False,,1.76,1.76,,,,False,,1.17,1.17,,,,False,,1,Meets Expectations,,,64.3,,0,0.0,False,False,False,False,False,False,,,,
E14186,E01827,active,2025-05-25,,2025-12-31,8,7,True,73700.0,1.03,False,Corporate-Support,Graduate,1,Wealth Management,acquisition,Entity_C,Fixed-term,False,False,False,PeopleSoft-Legacy,Male,35-39,Anglo-Australian,1,1,1.0,False,0.0,,4.08,4.08,,,,False,,4.37,4.37,,,,False,,4.09,4.09,,,,False,,4.58,4.58,,,,False,,2.86,2.86,,,,False,,3.12,3.12,,,,False,,3.36,3.36,,,,False,,3.16,3.16,,,,False,,1,Below Expectations,,,30.1,,0,0.0,False,False,False,False,False,False,,,,
E14187,E01498,active,2025-05-25,,2025-12-31,8,7,True,87900.0,0.92,False,Client-Advisory,Adviser,1,Technology,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Maori/Aboriginal & Torres Strait Islander,1,1,1.0,False,0.0,,3.51,3.51,,,,False,,3.46,3.46,,,,False,,3.59,3.59,,,,False,,4.37,4.37,,,,False,,3.1,3.1,,,,False,,4.15,4.15,,,,False,,4.4,4.4,,,,False,,4.34,4.34,,,,False,,1,High Performer,,,81.7,,0,0.0,False,False,False,False,False,False,,,,
E14188,E02641,active,2025-05-25,,2025-12-31,8,7,True,133100.0,0.88,False,Management,Team Leader,1,Insurance,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Non-binary,18-24,East Asian,1,1,1.0,False,0.0,,3.02,3.02,,,,False,,2.33,2.33,,,,False,,2.53,2.53,,,,False,,3.46,3.46,,,,False,,3.09,3.09,,,,False,,2.05,2.05,,,,False,,3.44,3.44,,,,False,,2.05,2.05,,,,False,,1,Meets Expectations,,,76.0,,0,0.0,False,False,False,False,False,False,,,,
E14189,E10497,active,2025-05-26,,2025-12-31,8,7,True,125300.0,1.0,False,Operations-Processing,Senior Analyst,1,Wealth Management,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.23,3.23,,,,False,,3.59,3.59,,,,False,,3.83,3.83,,,,False,,3.78,3.78,,,,False,,2.31,2.31,,,,False,,3.27,3.27,,,,False,,3.41,3.41,,,,False,,4.28,4.28,,,,False,,1,Meets Expectations,,,52.6,,0,0.0,False,False,False,False,False,False,,,,
E14190,E00909,departed,2025-05-26,2025-11-21,2025-11-21,7,5,False,75700.0,0.98,False,Corporate-Support,Graduate,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,25-29,Middle Eastern,1,1,1.0,False,0.0,,4.91,4.91,,,,False,,2.09,2.09,,,,False,,3.06,3.06,,,,False,,4.07,4.07,,,,False,,3.12,3.12,,,,False,,3.41,3.41,,,,False,,2.69,2.69,,,,False,,2.9,2.9,,,,False,,1,Meets Expectations,,,65.3,,0,0.0,False,True,True,False,False,True,voluntary,pull,Career advancement,Outstanding
E14191,E08538,departed,2025-05-26,2025-06-20,2025-06-20,2,0,False,112000.0,0.9,False,Operations-Processing,Analyst,1,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,30-34,South Asian,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Meets Expectations,,,71.5,,0,0.0,False,True,True,False,False,True,voluntary,pull,Better opportunity,Meets Expectations
E14192,E07180,departed,2025-05-26,2025-06-25,2025-06-25,2,1,True,91900.0,0.93,False,Corporate-Support,Specialist,1,Risk & Compliance,acquisition,Entity_C,Full-time,True,True,False,PeopleSoft-Legacy,Female,30-34,South Asian,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Below Expectations,,,45.0,,0,0.0,False,True,True,True,True,True,voluntary,pull,Career advancement,High Performer
E14193,E13240,active,2025-05-26,,2025-12-31,8,7,True,228200.0,0.99,False,Risk-Compliance,"Senior Manager, Retail Banking",3,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,25-29,Anglo-Australian,1,1,1.0,False,0.0,,3.09,3.09,,,,False,,1.7,1.7,,,,False,,3.62,3.62,,,,False,,3.06,3.06,,,,False,,1.96,1.96,,,,False,,2.47,2.47,,,,False,,2.46,2.46,,,,False,,2.87,2.87,,,,False,,1,Meets Expectations,,,67.6,,0,0.0,False,False,False,False,False,False,,,,
E14194,E04761,active,2025-05-26,,2025-12-31,8,7,True,144700.0,0.86,False,Technology,Senior Engineer,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.04,3.04,,,,False,,3.21,3.21,,,,False,,3.84,3.84,,,,False,,3.62,3.62,,,,False,,2.96,2.96,,,,False,,3.33,3.33,,,,False,,4.34,4.34,,,,False,,3.21,3.21,,,,False,,1,High Performer,,,75.5,,1,1.0,True,False,False,False,False,False,,,,
E14195,E02847,active,2025-05-26,,2025-12-31,8,7,True,141800.0,0.91,False,Technology,Senior Engineer,1,Insurance,acquisition,Entity_C,Full-time,False,True,False,PeopleSoft-Legacy,Female,25-29,Middle Eastern,1,1,1.0,False,0.0,,2.13,2.13,,,,False,,2.73,2.73,,,,False,,4.27,4.27,,,,False,,3.22,3.22,,,,False,,3.13,3.13,,,,False,,1.83,1.83,,,,False,,4.14,4.14,,,,False,,2.06,2.06,,,,False,,1,Meets Expectations,,,56.4,,0,0.0,False,False,False,False,False,False,,,,
E14196,E02640,active,2025-05-26,,2025-12-31,8,7,True,138300.0,0.94,False,Corporate-Support,Senior Specialist,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,25-29,Anglo-Australian,1,0,0.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Meets Expectations,,,63.0,,0,0.0,False,False,False,False,False,False,,,,
E14197,E07560,active,2025-05-26,,2025-12-31,8,7,True,215900.0,0.89,False,Operations-Processing,"Senior Manager, Corporate Operations",3,Corporate Operations,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Female,25-29,Anglo-Australian,1,1,1.0,False,0.0,,3.28,3.28,,,,False,,1.98,1.98,,,,False,,1.93,1.93,,,,False,,3.12,3.12,,,,False,,3.56,3.56,,,,False,,2.38,2.38,,,,False,,3.62,3.62,,,,False,,2.63,2.63,,,,False,,1,Meets Expectations,,,82.6,,0,0.0,False,False,False,False,False,False,,,,
E14198,E00441,active,2025-05-26,,2025-12-31,8,7,True,131100.0,1.01,False,Management,"Manager, Wealth Management",2,Wealth Management,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Female,25-29,Anglo-Australian,1,0,0.0,True,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Meets Expectations,,,57.6,,0,0.0,False,False,False,False,False,False,,,,
E14199,E01127,active,2025-05-26,,2025-12-31,8,7,True,87800.0,1.03,False,Technology,Engineer,1,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,25-29,Anglo-Australian,1,1,1.0,False,0.0,,3.51,3.51,,,,False,,3.89,3.89,,,,False,,4.57,4.57,,,,False,,3.96,3.96,,,,False,,3.09,3.09,,,,False,,2.68,2.68,,,,False,,4.25,4.25,,,,False,,3.34,3.34,,,,False,,1,High Performer,,,68.1,,0,0.0,False,False,False,False,False,False,,,,
E14200,E08033,departed,2025-05-26,2025-06-25,2025-06-25,2,1,True,198800.0,0.91,False,Management,"Senior Manager, Retail Banking",3,Retail Banking,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,25-29,Anglo-Australian,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,High Performer,,,87.6,,0,0.0,False,True,True,False,False,False,voluntary,push,Career advancement,Below Expectations
E14201,E07060,departed,2025-05-26,2025-06-30,2025-06-30,2,1,True,173500.0,0.96,False,Corporate-Support,"Manager, Insurance",2,Insurance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,35-39,European (non-Anglo),0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Unsatisfactory,,,37.7,,0,0.0,False,True,True,False,False,False,voluntary,push,Career advancement,Meets Expectations
E14202,E02959,active,2025-05-26,,2025-12-31,8,7,True,134800.0,1.08,False,Technology,Senior Engineer,1,Risk & Compliance,acquisition,Entity_C,Full-time,False,True,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.73,3.73,,,,False,,4.12,4.12,,,,False,,3.66,3.66,,,,False,,4.42,4.42,,,,False,,2.66,2.66,,,,False,,2.74,2.74,,,,False,,3.99,3.99,,,,False,,3.83,3.83,,,,False,,1,High Performer,,,86.8,,0,0.0,False,False,False,False,False,False,,,,
E14203,E14275,active,2025-05-26,,2025-12-31,8,7,True,70500.0,1.01,False,Management,Administration Officer,1,Corporate Operations,acquisition,Entity_C,Part-time,False,True,False,PeopleSoft-Legacy,Prefer not to say,18-24,Anglo-Australian,1,1,1.0,False,0.0,,3.42,3.42,,,,False,,3.43,3.43,,,,False,,1.52,1.52,,,,False,,3.69,3.69,,,,False,,2.62,2.62,,,,False,,2.85,2.85,,,,False,,3.2,3.2,,,,False,,4.29,4.29,,,,False,,1,Below Expectations,,,30.3,,0,0.0,False,False,False,False,False,False,,,,
E14204,E05580,active,2025-05-27,,2025-12-31,8,7,True,63100.0,1.0,False,Operations-Processing,Processing Officer,1,Retail Banking,acquisition,Entity_C,Casual,False,False,False,PeopleSoft-Legacy,Female,18-24,Pacific Islander,1,1,1.0,False,0.0,,2.59,2.59,,,,False,,3.7,3.7,,,,False,,3.25,3.25,,,,False,,3.09,3.09,,,,False,,3.56,3.56,,,,False,,2.16,2.16,,,,False,,2.52,2.52,,,,False,,4.84,4.84,,,,False,,1,Outstanding,,,88.0,,0,0.0,False,False,False,False,False,False,,,,
E14205,E09166,active,2025-05-27,,2025-12-31,8,7,True,109100.0,0.96,False,Risk-Compliance,Risk Analyst,1,Insurance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,25-29,Maori/Aboriginal & Torres Strait Islander,1,1,1.0,False,0.0,,1.34,1.34,,,,False,,2.14,2.14,,,,False,,1.82,1.82,,,,False,,3.45,3.45,,,,False,,3.09,3.09,,,,False,,1.53,1.53,,,,False,,1.19,1.19,,,,False,,2.97,2.97,,,,False,,1,Meets Expectations,,,80.4,,0,0.0,False,False,False,False,False,False,,,,
E14206,E06621,departed,2025-05-27,2025-06-20,2025-06-20,2,0,False,66100.0,1.03,False,Risk-Compliance,Compliance Officer,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,35-39,Anglo-Australian,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Meets Expectations,,,60.8,,0,0.0,False,True,True,False,False,False,voluntary,push,Compensation,Meets Expectations
E14207,E03311,active,2025-05-27,,2025-12-31,8,7,True,96800.0,0.82,False,Risk-Compliance,Risk Analyst,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,30-34,East Asian,1,1,1.0,False,0.0,,2.4,2.4,,,,False,,3.96,3.96,,,,False,,3.4,3.4,,,,False,,1.39,1.39,,,,False,,2.74,2.74,,,,False,,4.61,4.61,,,,False,,3.88,3.88,,,,False,,2.79,2.79,,,,False,,1,Meets Expectations,,,56.2,,0,0.0,False,False,False,False,False,False,,,,
E14208,E09391,departed,2025-05-27,2025-06-20,2025-06-20,2,0,False,209500.0,1.1,False,Management,"Senior Manager, Technology",3,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,25-29,Anglo-Australian,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,High Performer,,,74.4,,1,1.0,True,True,True,False,False,False,voluntary,push,Compensation,Below Expectations
E14209,E00614,active,2025-05-27,,2025-12-31,8,7,True,67400.0,0.88,False,Operations-Processing,Processing Officer,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,25-29,South Asian,1,1,1.0,False,0.0,,5.0,5.0,,,,False,,4.96,4.96,,,,False,,3.22,3.22,,,,False,,5.0,5.0,,,,False,,3.05,3.05,,,,False,,4.45,4.45,,,,False,,3.8,3.8,,,,False,,4.07,4.07,,,,False,,1,Meets Expectations,,,68.8,,0,0.0,False,False,False,False,False,False,,,,
E14210,E01602,active,2025-05-27,,2025-12-31,8,7,True,135800.0,1.05,False,Client-Advisory,"Manager, Technology",2,Technology,acquisition,Entity_C,Fixed-term,False,False,False,PeopleSoft-Legacy,Male,18-24,African,1,1,1.0,False,0.0,,5.0,5.0,,,,False,,3.86,3.86,,,,False,,3.87,3.87,,,,False,,3.28,3.28,,,,False,,3.02,3.02,,,,False,,4.71,4.71,,,,False,,3.71,3.71,,,,False,,4.81,4.81,,,,False,,1,High Performer,,,73.7,,0,0.0,False,False,False,False,False,False,,,,
E14211,E03725,active,2025-05-27,,2025-12-31,8,7,True,127800.0,0.9,False,Operations-Processing,Senior Analyst,1,Wealth Management,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,18-24,European (non-Anglo),1,1,1.0,False,0.0,,3.55,3.55,,,,False,,3.3,3.3,,,,False,,2.75,2.75,,,,False,,3.24,3.24,,,,False,,3.85,3.85,,,,False,,1.95,1.95,,,,False,,5.0,5.0,,,,False,,1.04,1.04,,,,False,,1,Below Expectations,,,49.7,,0,0.0,False,False,False,False,False,False,,,,
E14212,E02871,active,2025-05-27,,2025-12-31,8,7,True,78100.0,0.89,False,Management,Administration Officer,1,Insurance,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Male,18-24,Anglo-Australian,1,1,1.0,False,0.0,,2.59,2.59,,,,False,,4.24,4.24,,,,False,,3.87,3.87,,,,False,,3.02,3.02,,,,False,,3.45,3.45,,,,False,,4.28,4.28,,,,False,,3.89,3.89,,,,False,,2.15,2.15,,,,False,,1,Unsatisfactory,,,45.2,,0,0.0,False,False,False,False,False,False,,,,
E14213,E14150,active,2025-05-27,,2025-12-31,8,7,True,137900.0,0.98,False,Technology,Senior Engineer,1,Technology,acquisition,Entity_C,Full-time,False,False,False,PeopleSoft-Legacy,Female,35-39,Anglo-Australian,1,1,1.0,False,0.0,,2.78,2.78,,,,False,,3.74,3.74,,,,False,,2.72,2.72,,,,False,,2.35,2.35,,,,False,,2.07,2.07,,,,False,,1.31,1.31,,,,False,,1.0,1.0,,,,False,,2.85,2.85,,,,False,,1,High Performer,,,77.4,,1,1.0,True,False,False,False,False,False,,,,
E14214,E00901,active,2025-05-27,,2025-12-31,8,7,True,67400.0,0.9,False,Technology,Junior Developer,1,Corporate Operations,acquisition,Entity_C,Part-time,False,False,False,PeopleSoft-Legacy,Female,35-39,Prefer not to say,1,1,1.0,False,0.0,,2.99,2.99,,,,False,,2.69,2.69,,,,False,,3.08,3.08,,,,False,,3.37,3.37,,,,False,,3.07,3.07,,,,False,,3.24,3.24,,,,False,,2.31,2.31,,,,False,,2.59,2.59,,,,False,,1,Meets Expectations,,,57.9,,0,0.0,False,False,False,False,False,False,,,,
